n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
51,0.8148212432861328,-0.665754,-0.0653247,0.00633151,-2.24182,-0.857851,1.0766,0,0,0,0,0,0,12662,0
52,0.8307785987854004,-0.665778,-0.065319,0.00636259,-2.24184,-0.857734,1.076,0,0,0,0,0,0,12682,0
53,0.8467350006103516,-0.665778,-0.0653206,0.00635583,-2.24186,-0.857749,1.0768,0,0,0,0,0,0,12678,0
54,0.8626925945281982,-0.665784,-0.0653362,0.0063483,-2.24188,-0.857755,1.0768,0,0,0,0,0,0,12677,0
55,0.8786509037017822,-0.665774,-0.0653124,0.00634872,-2.24186,-0.857714,1.0767,0,0,0,0,0,0,12677,0
56,0.8946070671081543,-0.665769,-0.0653088,0.00634818,-2.24183,-0.857726,1.0767,0,0,0,0,0,0,12678,0
57,0.910564661026001,-0.665771,-0.0653221,0.00635299,-2.24184,-0.857726,1.0768,0,0,0,0,0,0,12678,0
58,0.9275195598602295,-0.66578,-0.0653078,0.00636829,-2.24183,-0.857728,1.0767,0,0,0,0,0,0,12680,0
59,0.9424793720245361,-0.665764,-0.0653134,0.00635193,-2.24186,-0.857759,1.0767,0,0,0,0,0,0,12679,0
60,0.9594340324401855,-0.665753,-0.0653048,0.0063595,-2.24183,-0.857742,1.0767,0,0,0,0,0,0,12680,0
61,0.9753913879394531,-0.665747,-0.0652849,0.00634361,-2.24184,-0.857745,1.0767,0,0,0,0,0,0,12679,0
62,0.9913489818572998,-0.665745,-0.0652871,0.00630477,-2.24187,-0.857811,1.0766,0,0,0,0,0,0,12678,0
63,1.0073058605194092,-0.665811,-0.0653315,0.00636741,-2.24183,-0.857656,1.0768,0,0,0,0,0,0,12681,0
64,1.0232629776000977,-0.665784,-0.0653493,0.00634389,-2.24184,-0.857779,1.0767,0,0,0,0,0,0,12683,0
65,1.0392208099365234,-0.665767,-0.0653332,0.00637475,-2.24179,-0.857811,1.0768,0,0,0,0,0,0,12675,0
66,1.0551776885986328,-0.66577,-0.0653217,0.00634668,-2.24188,-0.857692,1.0767,0,0,0,0,0,0,12679,0
67,1.0711348056793213,-0.665787,-0.0653232,0.0063672,-2.24186,-0.857649,1.0768,0,0,0,0,0,0,12679,0
68,1.0870921611785889,-0.665776,-0.0653406,0.00634995,-2.24187,-0.857742,1.0768,0,0,0,0,0,0,12678,0
69,1.1030499935150146,-0.665776,-0.0653406,0.00634995,-2.24187,-0.857742,1.0768,0,0,0,0,0,0,12677,0
70,1.1190063953399658,-0.665791,-0.0653369,0.00637131,-2.24181,-0.857753,1.0768,0,0,0,0,0,0,12678,0
71,1.1349644660949707,-0.665773,-0.0653206,0.00634994,-2.24183,-0.857782,1.0767,0,0,0,0,0,0,12678,0
72,1.1509222984313965,-0.665774,-0.0653534,0.00633974,-2.2419,-0.857742,1.0768,0,0,0,0,0,0,12678,0
73,1.1668791770935059,-0.665772,-0.0653125,0.00635006,-2.24183,-0.857749,1.0767,0,0,0,0,0,0,12678,0
74,1.1828370094299316,-0.665743,-0.0653287,0.00629862,-2.2419,-0.857805,1.0766,0,0,0,0,0,0,12679,0
75,1.1987943649291992,-0.665801,-0.0653296,0.00638472,-2.24179,-0.857704,1.0768,0,0,0,0,0,0,12683,0
76,1.2147517204284668,-0.665784,-0.0653045,0.00635806,-2.2418,-0.857696,1.0767,0,0,0,0,0,0,12679,0
77,1.2307088375091553,-0.66578,-0.0653261,0.00634319,-2.24185,-0.857751,1.0767,0,0,0,0,0,0,12678,0
78,1.2466652393341064,-0.665769,-0.0653245,0.00632296,-2.2419,-0.857727,1.0767,0,0,0,0,0,0,12683,0
79,1.262622594833374,-0.665782,-0.0653185,0.00636353,-2.24185,-0.857724,1.0767,0,0,0,0,0,0,12678,0
80,1.2785804271697998,-0.665796,-0.0653301,0.0063695,-2.24186,-0.857653,1.0768,0,0,0,0,0,0,12679,0
81,1.2945375442504883,-0.665762,-0.0653341,0.00633204,-2.24184,-0.857786,1.0767,0,0,0,0,0,0,12677,0
82,1.3104948997497559,-0.665778,-0.0653286,0.00634003,-2.24187,-0.857768,1.0767,0,0,0,0,0,0,12677,0
83,1.3264527320861816,-0.665742,-0.0653373,0.00632511,-2.24189,-0.857822,1.0767,0,0,0,0,0,0,12678,0
84,1.3424098491668701,-0.665764,-0.0653161,0.00634108,-2.24185,-0.857781,1.0767,0,0,0,0,0,0,12679,0
85,1.3583662509918213,-0.665783,-0.0653298,0.00635366,-2.2418,-0.857761,1.0768,0,0,0,0,0,0,12679,0
86,1.3743245601654053,-0.66579,-0.0653374,0.00637383,-2.24181,-0.857728,1.0768,0,0,0,0,0,0,12679,0
87,1.3902819156646729,-0.665756,-0.0653235,0.00631373,-2.24186,-0.857803,1.0766,0,0,0,0,0,0,12678,0
88,1.4062402248382568,-0.665796,-0.0653309,0.00638626,-2.2418,-0.85768,1.0768,0,0,0,0,0,0,12679,0
89,1.4221973419189453,-0.665768,-0.0653312,0.00633035,-2.24191,-0.857755,1.0767,0,0,0,0,0,0,12681,0
90,1.438154697418213,-0.665789,-0.0653468,0.00635665,-2.24184,-0.857743,1.0768,0,0,0,0,0,0,12677,0
91,1.4541115760803223,-0.665762,-0.0652953,0.00633831,-2.24185,-0.857709,1.0767,0,0,0,0,0,0,12677,0
92,1.4710662364959717,-0.665756,-0.0653135,0.00631285,-2.24185,-0.85778,1.0766,0,0,0,0,0,0,12676,0
93,1.4870233535766602,-0.665796,-0.0653143,0.00640143,-2.2418,-0.857651,1.0768,0,0,0,0,0,0,12677,0
94,1.5029833316802979,-0.665754,-0.0653084,0.00633341,-2.24185,-0.857771,1.0767,0,0,0,0,0,0,12678,0
95,1.5189383029937744,-0.665759,-0.065327,0.00634028,-2.24186,-0.857734,1.0767,0,0,0,0,0,0,12678,0
96,1.5348951816558838,-0.665767,-0.0652996,0.00632956,-2.24188,-0.857711,1.0767,0,0,0,0,0,0,12679,0
97,1.5508522987365723,-0.665748,-0.0653164,0.00632755,-2.24181,-0.857818,1.0766,0,0,0,0,0,0,12680,0
98,1.5668096542358398,-0.665735,-0.0653032,0.00631168,-2.24187,-0.857824,1.0766,0,0,0,0,0,0,12678,0
99,1.5827665328979492,-0.665786,-0.0653059,0.00634711,-2.24184,-0.857665,1.0767,0,0,0,0,0,0,12678,0
100,1.5987234115600586,-0.665763,-0.0653058,0.00634251,-2.24183,-0.857745,1.0767,0,0,0,0,0,0,12675,0
101,1.6146814823150635,-0.665757,-0.0653087,0.00633996,-2.24187,-0.85773,1.0767,0,0,0,0,0,0,12677,0
102,1.6306395530700684,-0.665785,-0.0653303,0.00635665,-2.24187,-0.857695,1.0768,0,0,0,0,0,0,12676,0
103,1.6465954780578613,-0.665739,-0.06533,0.00633222,-2.24185,-0.857849,1.0767,0,0,0,0,0,0,12679,0
104,1.662552833557129,-0.665779,-0.0653246,0.006374,-2.24183,-0.857779,1.076,0,0,0,0,0,0,12678,0
105,1.6785109043121338,-0.665787,-0.0653278,0.00636651,-2.24182,-0.857766,1.0768,0,0,0,0,0,0,12679,0
106,1.6944670677185059,-0.665763,-0.0653237,0.00635559,-2.24184,-0.857743,1.0767,0,0,0,0,0,0,12678,0
107,1.710425615310669,-0.665778,-0.0653305,0.00634125,-2.24188,-0.857757,1.0767,0,0,0,0,0,0,12679,0
108,1.7263834476470947,-0.665788,-0.0653332,0.00635853,-2.24186,-0.85773,1.0768,0,0,0,0,0,0,12674,0
109,1.742342472076416,-0.665778,-0.0653183,0.00635889,-2.24187,-0.857706,1.0767,0,0,0,0,0,0,12679,0
110,1.7582976818084717,-0.665766,-0.0653253,0.00633058,-2.24186,-0.857768,1.0767,0,0,0,0,0,0,12678,0
111,1.7742540836334229,-0.665779,-0.0653412,0.00632973,-2.24188,-0.857813,1.0767,0,0,0,0,0,0,12680,0
112,1.7902112007141113,-0.665784,-0.0653149,0.00635698,-2.24183,-0.857748,1.0768,0,0,0,0,0,0,12678,0
113,1.8061695098876953,-0.66579,-0.0653155,0.00637525,-2.24183,-0.857667,1.0768,0,0,0,0,0,0,12677,0
114,1.822127342224121,-0.665774,-0.0653199,0.00636558,-2.24186,-0.857697,1.0768,0,0,0,0,0,0,12680,0
115,1.8380835056304932,-0.665763,-0.0653305,0.0063526,-2.24186,-0.85781,1.0767,0,0,0,0,0,0,12682,0
116,1.854041576385498,-0.665772,-0.0652996,0.00636797,-2.24181,-0.857743,1.0767,0,0,0,0,0,0,12678,0
117,1.8699982166290283,-0.665773,-0.0653283,0.00635784,-2.24181,-0.857837,1.0767,0,0,0,0,0,0,12678,0
118,1.885956048965454,-0.6658,-0.0653548,0.00638187,-2.24183,-0.857728,1.0768,0,0,0,0,0,0,12675,0
119,1.9019131660461426,-0.665776,-0.06533,0.00634383,-2.24185,-0.857731,1.0767,0,0,0,0,0,0,12679,0
120,1.9188683032989502,-0.665793,-0.0653204,0.00639575,-2.24183,-0.857705,1.0768,0,0,0,0,0,0,12677,0
121,1.9348258972167969,-0.665774,-0.0653202,0.0063516,-2.24184,-0.857769,1.0767,0,0,0,0,0,0,12679,0
122,1.9507825374603271,-0.665764,-0.0653043,0.00633629,-2.24184,-0.85775,1.0767,0,0,0,0,0,0,12678,0
123,1.966740369796753,-0.665781,-0.0653355,0.0063515,-2.24186,-0.857781,1.0767,0,0,0,0,0,0,12679,0
124,1.9826972484588623,-0.665781,-0.0653355,0.0063515,-2.24186,-0.857781,1.0767,0,0,0,0,0,0,12678,0
125,1.9986543655395508,-0.665779,-0.0653444,0.00633706,-2.24185,-0.857803,1.0767,0,0,0,0,0,0,12678,0
126,2.0146117210388184,-0.665777,-0.0653304,0.00635147,-2.24184,-0.857725,1.076,0,0,0,0,0,0,12677,0
127,2.030569553375244,-0.665727,-0.0653182,0.00629229,-2.24186,-0.857866,1.0766,0,0,0,0,0,0,12678,0
128,2.0465261936187744,-0.665757,-0.0653174,0.00632554,-2.24184,-0.857764,1.0767,0,0,0,0,0,0,12676,0
129,2.062483549118042,-0.665771,-0.065335,0.0063485,-2.24183,-0.857745,1.0768,0,0,0,0,0,0,12678,0
130,2.0785014629364014,-0.665763,-0.065324,0.00632837,-2.24185,-0.857802,1.0767,0,0,0,0,0,0,12678,0
131,2.09445858001709,-0.66577,-0.0653169,0.00634806,-2.24183,-0.85776,1.0767,0,0,0,0,0,0,12678,0
132,2.1104156970977783,-0.665735,-0.0653228,0.0063125,-2.24189,-0.857804,1.076,0,0,0,0,0,0,12678,0
133,2.126373052597046,-0.665786,-0.0653586,0.0063617,-2.24185,-0.85777,1.0768,0,0,0,0,0,0,12678,0
134,2.14233136177063,-0.66576,-0.0653044,0.00632463,-2.24184,-0.857764,1.076,0,0,0,0,0,0,12681,0
135,2.158287763595581,-0.665769,-0.0653346,0.00636411,-2.24183,-0.857779,1.0768,0,0,0,0,0,0,12677,0
136,2.1742453575134277,-0.665783,-0.0653252,0.00635228,-2.24186,-0.857744,1.0767,0,0,0,0,0,0,12680,0
137,2.190201759338379,-0.665769,-0.0653353,0.00634148,-2.24185,-0.857791,1.0767,0,0,0,0,0,0,12678,0
138,2.2061595916748047,-0.665784,-0.0653277,0.00636712,-2.2418,-0.857733,1.0768,0,0,0,0,0,0,12682,0
139,2.222116708755493,-0.665763,-0.0653295,0.00635563,-2.24187,-0.857716,1.076,0,0,0,0,0,0,12677,0
140,2.2380759716033936,-0.665779,-0.0653478,0.00634835,-2.24181,-0.857846,1.0768,0,0,0,0,0,0,12678,0
141,2.254031181335449,-0.665783,-0.0653037,0.00635183,-2.24187,-0.857704,1.0767,0,0,0,0,0,0,12678,0
142,2.269988536834717,-0.66574,-0.0653145,0.00629634,-2.24188,-0.857805,1.0766,0,0,0,0,0,0,12679,0
143,2.2859458923339844,-0.665772,-0.0653216,0.00634449,-2.24187,-0.857731,1.0767,0,0,0,0,0,0,12677,0
144,2.301903009414673,-0.665772,-0.0653216,0.00634449,-2.24187,-0.857731,1.0767,0,0,0,0,0,0,12678,0
145,2.3178606033325195,-0.665772,-0.0653044,0.00631468,-2.24186,-0.857799,1.076,0,0,0,0,0,0,12682,0
146,2.333817720413208,-0.665776,-0.0653227,0.0063576,-2.24184,-0.857736,1.0767,0,0,0,0,0,0,12679,0
147,2.3497750759124756,-0.665776,-0.0653267,0.00634945,-2.24184,-0.857721,1.0767,0,0,0,0,0,0,12681,0
148,2.3657326698303223,-0.665767,-0.0653277,0.00633623,-2.24188,-0.857731,1.0767,0,0,0,0,0,0,12678,0
149,2.381690263748169,-0.665748,-0.0653196,0.00631554,-2.24189,-0.857808,1.0766,0,0,0,0,0,0,12681,0
150,2.3976492881774902,-0.665749,-0.0652978,0.00630335,-2.2419,-0.857701,1.0766,0,0,0,0,0,0,12679,0
151,2.4136056900024414,-0.665741,-0.065306,0.00630482,-2.24184,-0.857816,1.0766,0,0,0,0,0,0,12678,0
152,2.4295623302459717,-0.665768,-0.0653295,0.00635918,-2.24182,-0.857813,1.0767,0,0,0,0,0,0,12678,0
153,2.4455199241638184,-0.665751,-0.0652947,0.00635293,-2.24186,-0.8577,1.0767,0,0,0,0,0,0,12676,0
154,2.461477041244507,-0.665759,-0.0653247,0.00634731,-2.24184,-0.857765,1.0767,0,0,0,0,0,0,12677,0
155,2.4784317016601562,-0.665767,-0.0653168,0.00632623,-2.24182,-0.857819,1.0767,0,0,0,0,0,0,12676,0
156,2.494389057159424,-0.665764,-0.0653183,0.00633248,-2.24184,-0.857791,1.0767,0,0,0,0,0,0,12680,0
157,2.510345935821533,-0.665739,-0.0653115,0.00633353,-2.24187,-0.857832,1.0767,0,0,0,0,0,0,12681,0
158,2.5263030529022217,-0.665782,-0.0653412,0.00636144,-2.24187,-0.857701,1.0768,0,0,0,0,0,0,12679,0
159,2.5422608852386475,-0.665761,-0.0653007,0.00632701,-2.24187,-0.857759,1.0766,0,0,0,0,0,0,12684,0
160,2.558217763900757,-0.665777,-0.0653212,0.00634407,-2.24184,-0.857762,1.0767,0,0,0,0,0,0,12677,0
161,2.574174404144287,-0.665776,-0.0653247,0.00634038,-2.24189,-0.857747,1.076,0,0,0,0,0,0,12682,0
162,2.590131998062134,-0.665777,-0.0653368,0.00635077,-2.24185,-0.857778,1.0768,0,0,0,0,0,0,12678,0
163,2.606088876724243,-0.665752,-0.0653509,0.00632573,-2.24189,-0.857812,1.0767,0,0,0,0,0,0,12678,0
164,2.622046947479248,-0.665778,-0.0653208,0.00638195,-2.24182,-0.857756,1.0768,0,0,0,0,0,0,12677,0
165,2.638005018234253,-0.665782,-0.0653427,0.00637242,-2.24179,-0.857808,1.0768,0,0,0,0,0,0,12678,0
166,2.653961658477783,-0.66576,-0.0653344,0.00634293,-2.24186,-0.857827,1.0767,0,0,0,0,0,0,12678,0
167,2.66991925239563,-0.66578,-0.0653268,0.00635957,-2.24182,-0.857739,1.0767,0,0,0,0,0,0,12680,0
168,2.6858763694763184,-0.665762,-0.0653287,0.00634515,-2.2418,-0.857841,1.0767,0,0,0,0,0,0,12680,0
169,2.701833724975586,-0.665746,-0.0653136,0.00630288,-2.24187,-0.857857,1.0766,0,0,0,0,0,0,12681,0
170,2.7177915573120117,-0.665787,-0.0653426,0.00636472,-2.24184,-0.857739,1.076,0,0,0,0,0,0,12678,0
171,2.733748197555542,-0.665757,-0.0653337,0.00635176,-2.24189,-0.857755,1.0767,0,0,0,0,0,0,12677,0
172,2.749706268310547,-0.665805,-0.0653344,0.00638076,-2.24183,-0.85766,1.0768,0,0,0,0,0,0,12680,0
173,2.7656633853912354,-0.66579,-0.0653211,0.00639575,-2.24184,-0.857621,1.0768,0,0,0,0,0,0,12669,0
174,2.7816216945648193,-0.66579,-0.0653211,0.00639575,-2.24184,-0.857621,1.0768,0,0,0,0,0,0,12680,0
175,2.797577381134033,-0.665804,-0.0653433,0.00641535,-2.24178,-0.857725,1.0769,0,0,0,0,0,0,12681,0
176,2.8135342597961426,-0.665749,-0.0652886,0.00630185,-2.24187,-0.857777,1.076,0,0,0,0,0,0,12679,0
177,2.8294918537139893,-0.665748,-0.0653334,0.00632746,-2.24185,-0.857849,1.0767,0,0,0,0,0,0,12679,0
178,2.845449447631836,-0.665753,-0.0653476,0.00633181,-2.24188,-0.857836,1.0767,0,0,0,0,0,0,12678,0
179,2.8614087104797363,-0.665766,-0.0653556,0.00636661,-2.24186,-0.857787,1.0768,0,0,0,0,0,0,12680,0
180,2.87736439704895,-0.665786,-0.0653211,0.00635956,-2.24182,-0.857719,1.0767,0,0,0,0,0,0,12676,0
181,2.8933212757110596,-0.665786,-0.0653481,0.00636781,-2.24183,-0.857719,1.0768,0,0,0,0,0,0,12682,0
182,2.9092795848846436,-0.665761,-0.0653089,0.0063446,-2.24185,-0.857749,1.0767,0,0,0,0,0,0,12678,0
183,2.9252371788024902,-0.665742,-0.0652987,0.00629681,-2.24189,-0.85781,1.0766,0,0,0,0,0,0,12678,0
184,2.942190408706665,-0.665742,-0.0652987,0.00629681,-2.24189,-0.85781,1.0766,0,0,0,0,0,0,12678,0
185,2.958148956298828,-0.665773,-0.0652999,0.00633429,-2.24186,-0.857749,1.0767,0,0,0,0,0,0,12678,0
186,2.974114179611206,-0.665767,-0.0653447,0.00633499,-2.24184,-0.857807,1.0767,0,0,0,0,0,0,12679,0
187,2.9900622367858887,-0.665748,-0.0653188,0.00634861,-2.24182,-0.857762,1.0767,0,0,0,0,0,0,12678,0
188,3.0060203075408936,-0.665784,-0.0653309,0.00636263,-2.24184,-0.857703,1.076,0,0,0,0,0,0,12676,0
189,3.021977663040161,-0.665784,-0.0653309,0.00636263,-2.24184,-0.857703,1.076,0,0,0,0,0,0,12679,0
190,3.037935256958008,-0.665803,-0.0653509,0.00638603,-2.24183,-0.857677,1.076,0,0,0,0,0,0,12679,0
191,3.053892135620117,-0.665788,-0.0653382,0.00637178,-2.24184,-0.857729,1.0768,0,0,0,0,0,0,12679,0
192,3.0698494911193848,-0.665768,-0.0652911,0.00633223,-2.24184,-0.857688,1.076,0,0,0,0,0,0,12679,0
193,3.0858068466186523,-0.665743,-0.0653395,0.00630362,-2.24188,-0.857857,1.0767,0,0,0,0,0,0,12679,0
194,3.1017656326293945,-0.665782,-0.0653513,0.00636033,-2.24186,-0.857757,1.0768,0,0,0,0,0,0,12679,0
195,3.1177210807800293,-0.665781,-0.0653076,0.00634006,-2.24189,-0.857615,1.0767,0,0,0,0,0,0,12679,0
196,3.1336779594421387,-0.665755,-0.0653342,0.00631509,-2.24185,-0.8578,1.076,0,0,0,0,0,0,12679,0
197,3.1496355533599854,-0.665786,-0.0653262,0.00635627,-2.24188,-0.857678,1.0768,0,0,0,0,0,0,12677,0
198,3.165593385696411,-0.665751,-0.0652981,0.00629684,-2.24186,-0.85776,1.0766,0,0,0,0,0,0,12680,0
199,3.181551456451416,-0.665774,-0.0653349,0.00638045,-2.24183,-0.857738,1.0768,0,0,0,0,0,0,12679,0
200,3.1975083351135254,-0.665773,-0.0652949,0.0063434,-2.24185,-0.857691,1.0767,0,0,0,0,0,0,12676,0
201,3.2134647369384766,-0.665793,-0.0653449,0.00634594,-2.24187,-0.85772,1.0768,0,0,0,0,0,0,12680,0
202,3.2294232845306396,-0.665775,-0.0653644,0.00635508,-2.24186,-0.857804,1.0768,0,0,0,0,0,0,12680,0
203,3.245380163192749,-0.665778,-0.0653201,0.00635331,-2.24186,-0.857774,1.0767,0,0,0,0,0,0,12676,0
204,3.2613365650177,-0.665755,-0.065328,0.00634057,-2.24184,-0.857822,1.0767,0,0,0,0,0,0,12680,0
205,3.2772953510284424,-0.665789,-0.0653344,0.00637707,-2.24182,-0.857712,1.0768,0,0,0,0,0,0,12678,0
206,3.293252944946289,-0.665777,-0.0653443,0.00634203,-2.24188,-0.857764,1.076,0,0,0,0,0,0,12676,0
207,3.3092093467712402,-0.665767,-0.065334,0.00636228,-2.2418,-0.857805,1.076,0,0,0,0,0,0,12677,0
208,3.3251800537109375,-0.665772,-0.0653089,0.00634107,-2.24189,-0.857672,1.0767,0,0,0,0,0,0,12677,0
209,3.3411238193511963,-0.665767,-0.0653136,0.00634348,-2.24187,-0.857746,1.0767,0,0,0,0,0,0,12679,0
210,3.357081413269043,-0.665794,-0.0653644,0.00637472,-2.24182,-0.857825,1.0768,0,0,0,0,0,0,12679,0
211,3.3730380535125732,-0.665736,-0.0653107,0.0063576,-2.24189,-0.857708,1.0767,0,0,0,0,0,0,12679,0
212,3.38899564743042,-0.66577,-0.0653175,0.00635076,-2.24183,-0.857735,1.0767,0,0,0,0,0,0,12669,0
213,3.4049527645111084,-0.665775,-0.0653147,0.00634994,-2.24183,-0.85769,1.0767,0,0,0,0,0,0,12678,0
214,3.420910358428955,-0.665778,-0.0653034,0.00635471,-2.24186,-0.857665,1.0767,0,0,0,0,0,0,12678,0
215,3.43686842918396,-0.665773,-0.0653286,0.00637159,-2.24184,-0.857719,1.0768,0,0,0,0,0,0,12679,0
216,3.452824354171753,-0.66577,-0.0653348,0.00634266,-2.24187,-0.857744,1.0767,0,0,0,0,0,0,12681,0
217,3.4697799682617188,-0.665772,-0.0652949,0.00637122,-2.24184,-0.857648,1.0768,0,0,0,0,0,0,12679,0
