n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
67,1.0691330432891846,-0.665768,-0.0652813,0.00635719,-2.2418,-0.857661,1.0767,0,0,0,0,0,0,12600,0
68,1.0850894451141357,-0.665757,-0.0652703,0.00636295,-2.2418,-0.857654,1.0767,0,0,0,0,0,0,12602,0
69,1.1020448207855225,-0.665763,-0.065275,0.0063229,-2.24184,-0.857642,1.0766,0,0,0,0,0,0,12601,0
70,1.1170034408569336,-0.665768,-0.0653371,0.00636538,-2.24182,-0.857743,1.0768,0,0,0,0,0,0,12602,0
71,1.1329607963562012,-0.665762,-0.0653128,0.00637069,-2.24177,-0.857733,1.0767,0,0,0,0,0,0,12601,0
72,1.148918628692627,-0.665762,-0.0653261,0.00634819,-2.2418,-0.857772,1.0767,0,0,0,0,0,0,12600,0
73,1.1648774147033691,-0.665799,-0.0653352,0.00638536,-2.24179,-0.857643,1.0768,0,0,0,0,0,0,12600,0
74,1.1818304061889648,-0.665798,-0.0653303,0.00637255,-2.24181,-0.85766,1.0769,0,0,0,0,0,0,12602,0
75,1.1977882385253906,-0.665752,-0.0652885,0.00634627,-2.24184,-0.857667,1.0767,0,0,0,0,0,0,12605,0
76,1.2137579917907715,-0.665759,-0.0653065,0.00632151,-2.2418,-0.857759,1.0766,0,0,0,0,0,0,12599,0
77,1.229703664779663,-0.665785,-0.0652946,0.00636639,-2.2418,-0.857635,1.076,0,0,0,0,0,0,12605,0
78,1.2456603050231934,-0.665747,-0.0653136,0.00634496,-2.24183,-0.857693,1.0767,0,0,0,0,0,0,12602,0
79,1.2616169452667236,-0.665766,-0.0653144,0.00636503,-2.24179,-0.857701,1.0768,0,0,0,0,0,0,12600,0
80,1.2774555683135986,-0.665756,-0.065288,0.0063342,-2.24179,-0.857723,1.0767,0,0,0,0,0,0,12600,0
81,1.293229103088379,-0.665736,-0.0652716,0.00631974,-2.24185,-0.857727,1.0766,0,0,0,0,0,0,12600,0
82,1.3091893196105957,-0.665776,-0.0652961,0.00635949,-2.2418,-0.857679,1.076,0,0,0,0,0,0,12601,0
83,1.325143814086914,-0.66578,-0.065311,0.00633712,-2.2418,-0.857717,1.0767,0,0,0,0,0,0,12600,0
84,1.3411009311676025,-0.66577,-0.0652975,0.00634675,-2.24179,-0.857709,1.0767,0,0,0,0,0,0,12600,0
85,1.3567755222320557,-0.665782,-0.0652811,0.00636482,-2.24176,-0.857642,1.0767,0,0,0,0,0,0,12601,0
86,1.3737576007843018,-0.665765,-0.0652898,0.00635241,-2.24182,-0.857663,1.0767,0,0,0,0,0,0,12601,0
87,1.3897159099578857,-0.665779,-0.0652894,0.00636183,-2.24181,-0.857612,1.0767,0,0,0,0,0,0,12604,0
88,1.404675006866455,-0.665805,-0.0653125,0.00639213,-2.24183,-0.857581,1.0768,0,0,0,0,0,0,12605,0
89,1.4216294288635254,-0.665774,-0.0652899,0.00634555,-2.24181,-0.857641,1.0767,0,0,0,0,0,0,12600,0
90,1.4375863075256348,-0.66575,-0.0653083,0.0063185,-2.24184,-0.857704,1.0766,0,0,0,0,0,0,12601,0
91,1.4535441398620605,-0.665787,-0.0652914,0.00636504,-2.24176,-0.85765,1.0767,0,0,0,0,0,0,12601,0
92,1.4695014953613281,-0.665759,-0.0652699,0.00635643,-2.24181,-0.857594,1.0767,0,0,0,0,0,0,12602,0
93,1.4854590892791748,-0.665756,-0.0652658,0.00632759,-2.24181,-0.857688,1.0766,0,0,0,0,0,0,12599,0
94,1.5014159679412842,-0.665756,-0.0653201,0.00632801,-2.2418,-0.857781,1.0767,0,0,0,0,0,0,12602,0
95,1.5173726081848145,-0.665799,-0.0653051,0.0063903,-2.24177,-0.857608,1.0768,0,0,0,0,0,0,12601,0
96,1.5333306789398193,-0.665784,-0.0653164,0.00636127,-2.24177,-0.857768,1.0767,0,0,0,0,0,0,12601,0
97,1.5492873191833496,-0.665795,-0.0652929,0.00637566,-2.2418,-0.857597,1.076,0,0,0,0,0,0,12602,0
98,1.5652449131011963,-0.665773,-0.0653126,0.00634654,-2.24181,-0.85765,1.076,0,0,0,0,0,0,12602,0
99,1.581202745437622,-0.665782,-0.0652966,0.00637077,-2.24181,-0.857639,1.0768,0,0,0,0,0,0,12601,0
100,1.597161054611206,-0.665795,-0.0653287,0.00639815,-2.24176,-0.857639,1.0769,0,0,0,0,0,0,12606,0
101,1.6131174564361572,-0.665772,-0.065326,0.00637368,-2.24176,-0.85771,1.0768,0,0,0,0,0,0,12601,0
102,1.629075050354004,-0.665773,-0.0653284,0.00633966,-2.24177,-0.857776,1.0767,0,0,0,0,0,0,12599,0
103,1.64506196975708,-0.66577,-0.0653059,0.00633521,-2.24182,-0.85767,1.0767,0,0,0,0,0,0,12599,0
104,1.66099214553833,-0.665746,-0.065317,0.0063024,-2.24183,-0.857799,1.0766,0,0,0,0,0,0,12600,0
105,1.6769483089447021,-0.665761,-0.0653115,0.00634315,-2.24183,-0.857685,1.0767,0,0,0,0,0,0,12601,0
106,1.6941916942596436,-0.66575,-0.0653399,0.00633449,-2.24186,-0.857729,1.0767,0,0,0,0,0,0,12601,0
107,1.7094497680664062,-0.665775,-0.0653073,0.00637115,-2.2418,-0.857664,1.0768,0,0,0,0,0,0,12600,0
108,1.7248930931091309,-0.665755,-0.0652801,0.00633129,-2.2418,-0.857669,1.0766,0,0,0,0,0,0,12600,0
109,1.741161823272705,-0.665773,-0.0652721,0.00635203,-2.24184,-0.857611,1.0767,0,0,0,0,0,0,12601,0
110,1.7569046020507812,-0.665782,-0.0653272,0.00639707,-2.24178,-0.857643,1.0769,0,0,0,0,0,0,12604,0
111,1.7730867862701416,-0.665785,-0.0653007,0.00637309,-2.24176,-0.857628,1.0768,0,0,0,0,0,0,12602,0
112,1.7891404628753662,-0.665772,-0.0652775,0.00634366,-2.2418,-0.857616,1.0767,0,0,0,0,0,0,12606,0
113,1.8050878047943115,-0.665755,-0.0652694,0.006335,-2.24181,-0.857672,1.0766,0,0,0,0,0,0,12600,0
114,1.8211214542388916,-0.665796,-0.0653057,0.00640094,-2.24179,-0.857577,1.0768,0,0,0,0,0,0,12601,0
115,1.8371174335479736,-0.665771,-0.0652792,0.00634706,-2.2418,-0.857624,1.0767,0,0,0,0,0,0,12601,0
116,1.8530561923980713,-0.665784,-0.0652912,0.0063927,-2.24179,-0.85764,1.0768,0,0,0,0,0,0,12600,0
117,1.8691730499267578,-0.665777,-0.0653013,0.0063395,-2.2418,-0.857703,1.0767,0,0,0,0,0,0,12601,0
118,1.8850936889648438,-0.665774,-0.0652945,0.006344,-2.2418,-0.857704,1.0767,0,0,0,0,0,0,12601,0
119,1.9004993438720703,-0.665777,-0.0652838,0.00635148,-2.24182,-0.857654,1.0767,0,0,0,0,0,0,12602,0
120,1.917154312133789,-0.665748,-0.0652821,0.00631588,-2.24184,-0.857707,1.0766,0,0,0,0,0,0,12600,0
121,1.9330310821533203,-0.66578,-0.0653225,0.00637239,-2.24178,-0.857711,1.0768,0,0,0,0,0,0,12601,0
122,1.9491217136383057,-0.665776,-0.06529,0.00634556,-2.2418,-0.857659,1.0767,0,0,0,0,0,0,12602,0
123,1.9650461673736572,-0.665793,-0.0653162,0.00636816,-2.24177,-0.857639,1.0768,0,0,0,0,0,0,12605,0
124,1.9809837341308594,-0.665794,-0.0652751,0.00639258,-2.24181,-0.857548,1.0768,0,0,0,0,0,0,12601,0
125,1.996645212173462,-0.665757,-0.0652828,0.00633666,-2.24186,-0.857646,1.0767,0,0,0,0,0,0,12600,0
126,2.0123379230499268,-0.665778,-0.0652802,0.00635398,-2.2418,-0.857617,1.0767,0,0,0,0,0,0,12601,0
127,2.029292583465576,-0.665777,-0.0653016,0.006347,-2.2418,-0.857663,1.0767,0,0,0,0,0,0,12601,0
128,2.04485821723938,-0.66578,-0.0653005,0.00637739,-2.24176,-0.857709,1.0768,0,0,0,0,0,0,12603,0
129,2.0605249404907227,-0.665804,-0.0652862,0.0063883,-2.24176,-0.857594,1.0768,0,0,0,0,0,0,12601,0
130,2.0768330097198486,-0.66578,-0.0653348,0.00640739,-2.24177,-0.857658,1.0769,0,0,0,0,0,0,12600,0
131,2.092794418334961,-0.665767,-0.0653033,0.00633716,-2.24184,-0.857662,1.0767,0,0,0,0,0,0,12601,0
132,2.1087472438812256,-0.665774,-0.0652918,0.00634938,-2.2418,-0.857648,1.0767,0,0,0,0,0,0,12602,0
133,2.1247057914733887,-0.66578,-0.0653058,0.00633914,-2.2418,-0.8577,1.0767,0,0,0,0,0,0,12600,0
134,2.1406631469726562,-0.665788,-0.0652915,0.00634082,-2.24179,-0.857603,1.0767,0,0,0,0,0,0,12600,0
135,2.156619071960449,-0.665767,-0.0652874,0.00632211,-2.24183,-0.857672,1.0767,0,0,0,0,0,0,12601,0
136,2.172576665878296,-0.665771,-0.0652957,0.00634447,-2.24183,-0.85768,1.0767,0,0,0,0,0,0,12601,0
137,2.188535451889038,-0.665781,-0.0653149,0.00636987,-2.2418,-0.857709,1.0768,0,0,0,0,0,0,12602,0
138,2.204491138458252,-0.665781,-0.0653149,0.00636987,-2.2418,-0.857709,1.0768,0,0,0,0,0,0,12602,0
139,2.2204484939575195,-0.665775,-0.0653083,0.00634466,-2.24179,-0.85773,1.0767,0,0,0,0,0,0,12601,0
140,2.2364070415496826,-0.665801,-0.0652986,0.0063919,-2.24181,-0.857522,1.0768,0,0,0,0,0,0,12601,0
141,2.2530925273895264,-0.66577,-0.0652872,0.00634264,-2.24181,-0.857691,1.0767,0,0,0,0,0,0,12601,0
142,2.269056797027588,-0.66574,-0.0652729,0.00633209,-2.24183,-0.857675,1.0766,0,0,0,0,0,0,12601,0
143,2.2850568294525146,-0.665759,-0.0652949,0.00632319,-2.24182,-0.857669,1.0767,0,0,0,0,0,0,12601,0
144,2.3011226654052734,-0.66579,-0.0652865,0.00638955,-2.24183,-0.857548,1.0768,0,0,0,0,0,0,12602,0
145,2.31712007522583,-0.665782,-0.0653208,0.00634756,-2.2418,-0.857707,1.076,0,0,0,0,0,0,12603,0
146,2.3331191539764404,-0.665771,-0.0652844,0.00635636,-2.2418,-0.857709,1.0767,0,0,0,0,0,0,12603,0
147,2.34909725189209,-0.665762,-0.0653025,0.00633027,-2.24183,-0.857689,1.0767,0,0,0,0,0,0,12605,0
148,2.364777088165283,-0.665786,-0.0653152,0.00639712,-2.24176,-0.857669,1.0768,0,0,0,0,0,0,12601,0
149,2.3807718753814697,-0.665806,-0.065271,0.00640624,-2.24177,-0.857547,1.0768,0,0,0,0,0,0,12602,0
150,2.396725654602051,-0.665817,-0.0653015,0.00640263,-2.24173,-0.857591,1.0768,0,0,0,0,0,0,12602,0
151,2.4132583141326904,-0.665781,-0.065334,0.00636112,-2.24178,-0.85772,1.0768,0,0,0,0,0,0,12601,0
152,2.4287993907928467,-0.665766,-0.0652625,0.00634027,-2.24183,-0.857597,1.0767,0,0,0,0,0,0,12601,0
153,2.4446957111358643,-0.665785,-0.0653213,0.00636009,-2.24178,-0.857666,1.0768,0,0,0,0,0,0,12601,0
154,2.4605865478515625,-0.665773,-0.0653235,0.00635101,-2.24181,-0.857693,1.0767,0,0,0,0,0,0,12602,0
155,2.476454257965088,-0.665756,-0.0653004,0.00633896,-2.24177,-0.857728,1.0766,0,0,0,0,0,0,12601,0
156,2.4926021099090576,-0.66576,-0.0652926,0.00634201,-2.24182,-0.857641,1.0767,0,0,0,0,0,0,12603,0
157,2.508869171142578,-0.665766,-0.0653049,0.00636103,-2.24182,-0.857652,1.0767,0,0,0,0,0,0,12600,0
158,2.524380683898926,-0.665761,-0.0652809,0.00637094,-2.24179,-0.857637,1.0767,0,0,0,0,0,0,12601,0
159,2.540842294692993,-0.665779,-0.0653188,0.00637036,-2.24178,-0.857707,1.0768,0,0,0,0,0,0,12601,0
160,2.5569112300872803,-0.665745,-0.0652922,0.00630478,-2.24185,-0.857744,1.0766,0,0,0,0,0,0,12603,0
161,2.5729053020477295,-0.665758,-0.0652974,0.0063358,-2.24182,-0.857666,1.0767,0,0,0,0,0,0,12602,0
162,2.5888681411743164,-0.665763,-0.0652775,0.00635847,-2.24179,-0.857652,1.0767,0,0,0,0,0,0,12601,0
163,2.605013608932495,-0.665797,-0.0653213,0.00637961,-2.24181,-0.857637,1.0768,0,0,0,0,0,0,12598,0
164,2.6208348274230957,-0.665776,-0.0653198,0.00635569,-2.24181,-0.857676,1.0768,0,0,0,0,0,0,12601,0
165,2.636836528778076,-0.665789,-0.0653147,0.00636794,-2.24178,-0.857652,1.0768,0,0,0,0,0,0,12601,0
166,2.652862787246704,-0.665794,-0.0652919,0.00637871,-2.24178,-0.85763,1.0768,0,0,0,0,0,0,12601,0
167,2.668809413909912,-0.665752,-0.0653158,0.00632179,-2.24187,-0.857692,1.0767,0,0,0,0,0,0,12601,0
168,2.6847832202911377,-0.665749,-0.0653036,0.00634239,-2.24181,-0.857781,1.0767,0,0,0,0,0,0,12603,0
169,2.7007832527160645,-0.665811,-0.0652782,0.00640728,-2.24175,-0.857579,1.0768,0,0,0,0,0,0,12600,0
170,2.7166242599487305,-0.665785,-0.0653045,0.00635002,-2.24179,-0.857684,1.076,0,0,0,0,0,0,12600,0
171,2.7326817512512207,-0.665774,-0.0652962,0.00634515,-2.24179,-0.857699,1.0767,0,0,0,0,0,0,12605,0
172,2.7487566471099854,-0.665758,-0.0652806,0.00634897,-2.24178,-0.857663,1.0767,0,0,0,0,0,0,12601,0
173,2.7646234035491943,-0.665788,-0.0653174,0.0063705,-2.24175,-0.857669,1.0768,0,0,0,0,0,0,12601,0
174,2.780240774154663,-0.665778,-0.065336,0.00636807,-2.24179,-0.857736,1.0768,0,0,0,0,0,0,12602,0
175,2.796898603439331,-0.665803,-0.0653291,0.00640581,-2.24178,-0.857585,1.0769,0,0,0,0,0,0,12601,0
176,2.8129093647003174,-0.665771,-0.0653311,0.00634263,-2.24184,-0.857694,1.076,0,0,0,0,0,0,12604,0
177,2.828829526901245,-0.665783,-0.0652984,0.00636737,-2.2418,-0.857705,1.0767,0,0,0,0,0,0,12602,0
178,2.8437888622283936,-0.665763,-0.065276,0.00633757,-2.24178,-0.857662,1.0766,0,0,0,0,0,0,12602,0
179,2.859743595123291,-0.665767,-0.0652838,0.0063485,-2.24181,-0.857643,1.0767,0,0,0,0,0,0,12602,0
180,2.8767359256744385,-0.665778,-0.0652983,0.00637903,-2.24184,-0.857589,1.0768,0,0,0,0,0,0,12601,0
181,2.892693281173706,-0.665794,-0.0653067,0.00639232,-2.24178,-0.857618,1.0768,0,0,0,0,0,0,12587,0
182,2.9076156616210938,-0.665806,-0.0652906,0.00639483,-2.2418,-0.857566,1.0768,0,0,0,0,0,0,12603,0
183,2.924572467803955,-0.665763,-0.0652973,0.00634284,-2.24179,-0.857691,1.0767,0,0,0,0,0,0,12600,0
184,2.9405276775360107,-0.665763,-0.0652932,0.006332,-2.24182,-0.857659,1.0767,0,0,0,0,0,0,12601,0
185,2.956716537475586,-0.66578,-0.0653012,0.00634648,-2.24178,-0.857675,1.0767,0,0,0,0,0,0,12601,0
186,2.972674608230591,-0.665782,-0.0652905,0.00637138,-2.24183,-0.857581,1.0768,0,0,0,0,0,0,12601,0
187,2.9886324405670166,-0.66578,-0.0653082,0.00636276,-2.24182,-0.857657,1.0768,0,0,0,0,0,0,12602,0
188,3.004589319229126,-0.665772,-0.0653021,0.00636678,-2.24179,-0.857713,1.0767,0,0,0,0,0,0,12601,0
189,3.020437479019165,-0.66579,-0.0652884,0.00637496,-2.24176,-0.857621,1.0768,0,0,0,0,0,0,12601,0
190,3.036437511444092,-0.665756,-0.0652723,0.00632064,-2.24185,-0.857688,1.0766,0,0,0,0,0,0,12602,0
191,3.0524258613586426,-0.665742,-0.0652899,0.00630251,-2.24181,-0.857794,1.0766,0,0,0,0,0,0,12601,0
192,3.068315267562866,-0.66579,-0.065333,0.00637646,-2.24179,-0.857684,1.0768,0,0,0,0,0,0,12601,0
193,3.0839247703552246,-0.665768,-0.0652761,0.00634346,-2.24181,-0.857629,1.0767,0,0,0,0,0,0,12607,0
194,3.099846601486206,-0.665778,-0.0653208,0.00637218,-2.24177,-0.857716,1.0768,0,0,0,0,0,0,12602,0
195,3.115804433822632,-0.665778,-0.0653208,0.00637218,-2.24177,-0.857716,1.0768,0,0,0,0,0,0,12602,0
196,3.1317970752716064,-0.665805,-0.0653153,0.00639544,-2.24176,-0.857636,1.0768,0,0,0,0,0,0,12602,0
197,3.1477551460266113,-0.665744,-0.0652728,0.00632684,-2.24181,-0.857686,1.0766,0,0,0,0,0,0,12602,0
198,3.1637117862701416,-0.665827,-0.0652964,0.0064223,-2.24175,-0.857558,1.076,0,0,0,0,0,0,12601,0
199,3.179631233215332,-0.665759,-0.0652897,0.0063512,-2.24183,-0.857692,1.0767,0,0,0,0,0,0,12600,0
200,3.1965889930725098,-0.665781,-0.0653021,0.00636512,-2.24178,-0.85769,1.076,0,0,0,0,0,0,12600,0
201,3.2115490436553955,-0.665765,-0.0652931,0.00634677,-2.24183,-0.857673,1.0767,0,0,0,0,0,0,12602,0
202,3.227505922317505,-0.665739,-0.0653171,0.00633423,-2.24181,-0.857732,1.0767,0,0,0,0,0,0,12603,0
203,3.2441635131835938,-0.665771,-0.0652906,0.00635412,-2.2418,-0.857642,1.0767,0,0,0,0,0,0,12600,0
204,3.260136604309082,-0.665772,-0.0652816,0.0063615,-2.24181,-0.857641,1.0768,0,0,0,0,0,0,12602,0
205,3.2760696411132812,-0.66578,-0.0652851,0.00634819,-2.24182,-0.857587,1.0767,0,0,0,0,0,0,12604,0
206,3.292269468307495,-0.665762,-0.0653291,0.00634715,-2.2418,-0.857748,1.0767,0,0,0,0,0,0,12603,0
207,3.3082356452941895,-0.665772,-0.0652918,0.00636629,-2.24183,-0.857604,1.076,0,0,0,0,0,0,12606,0
208,3.324211835861206,-0.665775,-0.0653062,0.00634472,-2.24179,-0.857636,1.076,0,0,0,0,0,0,12601,0
209,3.340017557144165,-0.6658,-0.0653243,0.00638715,-2.24176,-0.857672,1.0768,0,0,0,0,0,0,12602,0
210,3.3554184436798096,-0.665782,-0.0652945,0.0063626,-2.24179,-0.857688,1.0767,0,0,0,0,0,0,12601,0
211,3.37162709236145,-0.665697,-0.0652775,0.00633785,-2.24183,-0.857585,1.076,0,0,0,0,0,0,12601,0
212,3.387946605682373,-0.665497,-0.0652455,0.00625607,-2.24187,-0.857748,1.0764,0,0,0,0,0,0,12601,0
213,3.404221534729004,-0.665247,-0.0652404,0.00621078,-2.24191,-0.857622,1.0764,0,0,0,0,0,0,12601,0
214,3.4195828437805176,-0.664885,-0.0652043,0.0061425,-2.24201,-0.857667,1.0762,0,0,0,0,0,0,12600,0
215,3.4355666637420654,-0.664705,-0.0653191,0.00613831,-2.24203,-0.857919,1.0764,0,0,0,0,0,0,12600,0
216,3.4515302181243896,-0.663942,-0.0653252,0.00614108,-2.24207,-0.857973,1.0764,0,0,0,0,0,0,12599,0
217,3.4674811363220215,-0.66343,-0.065386,0.00623102,-2.24208,-0.857919,1.076,0,0,0,0,0,0,12605,0
218,3.483412742614746,-0.662883,-0.0653773,0.00626975,-2.24205,-0.8579,1.0767,0,0,0,0,0,0,12606,0
