n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
209,3.3306164741516113,-0.650986,-0.0662812,0.00694133,-2.24185,-0.857957,1.0795,0,0,0,0,0,0,12441,0
210,3.346573829650879,-0.650951,-0.0662898,0.00691877,-2.24186,-0.858017,1.0794,0,0,0,0,0,0,12442,0
211,3.3624327182769775,-0.650971,-0.0663007,0.00690873,-2.24188,-0.858007,1.0795,0,0,0,0,0,0,12443,0
212,3.378512382507324,-0.650965,-0.0662877,0.00692953,-2.24185,-0.857977,1.0795,0,0,0,0,0,0,12447,0
213,3.3942930698394775,-0.650997,-0.0663076,0.00695546,-2.24181,-0.857952,1.079,0,0,0,0,0,0,12447,0
214,3.410677671432495,-0.650957,-0.0662736,0.00691538,-2.24186,-0.857953,1.0795,0,0,0,0,0,0,12444,0
215,3.4265635013580322,-0.650966,-0.0662931,0.00692816,-2.24185,-0.858028,1.0795,0,0,0,0,0,0,12445,0
216,3.442840576171875,-0.650966,-0.0663137,0.00694383,-2.24182,-0.858096,1.0795,0,0,0,0,0,0,12441,0
217,3.4590003490448,-0.650932,-0.0663215,0.00687187,-2.24192,-0.858094,1.0794,0,0,0,0,0,0,12449,0
218,3.474318504333496,-0.650957,-0.066317,0.00692453,-2.24184,-0.858076,1.0795,0,0,0,0,0,0,12451,0
219,3.4904909133911133,-0.650954,-0.0662662,0.0069224,-2.24182,-0.858033,1.0794,0,0,0,0,0,0,12447,0
220,3.5070388317108154,-0.650941,-0.0662597,0.00689842,-2.24185,-0.858004,1.0794,0,0,0,0,0,0,12445,0
221,3.522979736328125,-0.650958,-0.0662859,0.00692122,-2.2419,-0.858011,1.0795,0,0,0,0,0,0,12443,0
222,3.5386722087860107,-0.650946,-0.0662835,0.00690107,-2.24188,-0.858012,1.0794,0,0,0,0,0,0,12441,0
223,3.554208278656006,-0.650951,-0.0663249,0.0069155,-2.24185,-0.858098,1.0795,0,0,0,0,0,0,12443,0
224,3.5705032348632812,-0.650955,-0.0662982,0.00689478,-2.24191,-0.858036,1.0794,0,0,0,0,0,0,12445,0
225,3.5866143703460693,-0.650914,-0.0662708,0.00687036,-2.24191,-0.858065,1.0794,0,0,0,0,0,0,12440,0
226,3.6027956008911133,-0.650959,-0.0662707,0.00690747,-2.24188,-0.857983,1.079,0,0,0,0,0,0,12443,0
227,3.618450164794922,-0.650975,-0.0662931,0.00691835,-2.24186,-0.858011,1.0795,0,0,0,0,0,0,12448,0
228,3.6341328620910645,-0.65097,-0.0662687,0.00689709,-2.24188,-0.857975,1.0794,0,0,0,0,0,0,12446,0
229,3.6503632068634033,-0.650956,-0.0663135,0.00691596,-2.24191,-0.858052,1.0795,0,0,0,0,0,0,12445,0
230,3.666459083557129,-0.650938,-0.0662577,0.00690908,-2.24188,-0.858004,1.0794,0,0,0,0,0,0,12445,0
231,3.6824727058410645,-0.650968,-0.0662947,0.006929,-2.24191,-0.857937,1.0795,0,0,0,0,0,0,12444,0
232,3.698840379714966,-0.650945,-0.0662835,0.00689087,-2.2419,-0.858031,1.0794,0,0,0,0,0,0,12444,0
233,3.7145066261291504,-0.65093,-0.0662875,0.00689715,-2.24189,-0.858096,1.0794,0,0,0,0,0,0,12442,0
234,3.7300949096679688,-0.650958,-0.0662918,0.00691832,-2.24187,-0.858057,1.0795,0,0,0,0,0,0,12444,0
235,3.7464845180511475,-0.650949,-0.0663169,0.00689862,-2.24187,-0.858123,1.0794,0,0,0,0,0,0,12448,0
236,3.7620062828063965,-0.650922,-0.0662498,0.00686331,-2.24189,-0.858013,1.0793,0,0,0,0,0,0,12448,0
237,3.7785863876342773,-0.650974,-0.0662885,0.00692456,-2.24191,-0.857982,1.0795,0,0,0,0,0,0,12445,0
238,3.7940914630889893,-0.650944,-0.0662879,0.00689212,-2.24188,-0.858097,1.0794,0,0,0,0,0,0,12445,0
239,3.8100523948669434,-0.650927,-0.066274,0.00689043,-2.24185,-0.858069,1.0794,0,0,0,0,0,0,12444,0
240,3.82600736618042,-0.650949,-0.066291,0.00689561,-2.24187,-0.858111,1.0794,0,0,0,0,0,0,12443,0
241,3.842632293701172,-0.650936,-0.0662878,0.00688405,-2.24187,-0.858106,1.0794,0,0,0,0,0,0,12447,0
242,3.8584349155426025,-0.650933,-0.0662766,0.00690229,-2.24187,-0.858037,1.0794,0,0,0,0,0,0,12449,0
243,3.8743951320648193,-0.650936,-0.0662671,0.00689365,-2.24187,-0.858,1.0794,0,0,0,0,0,0,12444,0
244,3.8902506828308105,-0.650923,-0.0662658,0.00687794,-2.2419,-0.858057,1.0794,0,0,0,0,0,0,12442,0
245,3.906261920928955,-0.650974,-0.0663007,0.00692754,-2.24189,-0.858007,1.0795,0,0,0,0,0,0,12444,0
246,3.9219894409179688,-0.650946,-0.0662893,0.00690303,-2.24185,-0.858058,1.0794,0,0,0,0,0,0,12444,0
247,3.9378581047058105,-0.650955,-0.0663154,0.00689759,-2.24191,-0.858047,1.0795,0,0,0,0,0,0,12446,0
248,3.9537558555603027,-0.650975,-0.066304,0.0069125,-2.24186,-0.858002,1.0795,0,0,0,0,0,0,12441,0
249,3.970534324645996,-0.650953,-0.066258,0.00689682,-2.24188,-0.858065,1.0794,0,0,0,0,0,0,12448,0
250,3.9865105152130127,-0.650952,-0.0662839,0.00690764,-2.24188,-0.858017,1.079,0,0,0,0,0,0,12447,0
251,4.002420902252197,-0.650978,-0.0663355,0.00693119,-2.24185,-0.858059,1.079,0,0,0,0,0,0,12446,0
252,4.0187413692474365,-0.650978,-0.0663355,0.00693119,-2.24185,-0.858059,1.079,0,0,0,0,0,0,12446,0
253,4.0346360206604,-0.650958,-0.0662962,0.00689847,-2.2419,-0.858054,1.079,0,0,0,0,0,0,12443,0
254,4.0504608154296875,-0.650934,-0.0662976,0.00688207,-2.24189,-0.858089,1.0794,0,0,0,0,0,0,12445,0
255,4.06645941734314,-0.650924,-0.0662649,0.00686512,-2.2419,-0.858094,1.0793,0,0,0,0,0,0,12448,0
256,4.082401990890503,-0.650956,-0.0662675,0.00688671,-2.24189,-0.858005,1.079,0,0,0,0,0,0,12449,0
257,4.098305940628052,-0.650967,-0.0663122,0.00694368,-2.24186,-0.858008,1.0795,0,0,0,0,0,0,12448,0
258,4.114500284194946,-0.650985,-0.0663023,0.0069599,-2.24181,-0.858045,1.0795,0,0,0,0,0,0,12444,0
259,4.130709409713745,-0.650941,-0.0662614,0.00689283,-2.24191,-0.857979,1.0794,0,0,0,0,0,0,12444,0
260,4.1462953090667725,-0.650954,-0.0662647,0.00689429,-2.24192,-0.858004,1.0794,0,0,0,0,0,0,12445,0
261,4.1622912883758545,-0.650957,-0.066304,0.00693251,-2.24188,-0.858004,1.0795,0,0,0,0,0,0,12445,0
262,4.1782386302948,-0.650967,-0.0662831,0.00693499,-2.24182,-0.858045,1.0795,0,0,0,0,0,0,12443,0
263,4.1944310665130615,-0.650939,-0.0662928,0.00687466,-2.24194,-0.858024,1.0794,0,0,0,0,0,0,12448,0
264,4.210236310958862,-0.650947,-0.0662688,0.00691102,-2.2419,-0.858006,1.0794,0,0,0,0,0,0,12449,0
265,4.225925445556641,-0.650963,-0.0662914,0.00690293,-2.24186,-0.858072,1.0794,0,0,0,0,0,0,12445,0
266,4.2423014640808105,-0.650972,-0.0662746,0.00694237,-2.24185,-0.857989,1.0795,0,0,0,0,0,0,12449,0
267,4.258258819580078,-0.650951,-0.0662682,0.00690387,-2.24187,-0.858042,1.0794,0,0,0,0,0,0,12443,0
268,4.27421760559082,-0.650944,-0.0662875,0.00691942,-2.24183,-0.858077,1.0794,0,0,0,0,0,0,12442,0
269,4.290173768997192,-0.650942,-0.0662854,0.00688184,-2.24193,-0.858022,1.0794,0,0,0,0,0,0,12448,0
270,4.306130886077881,-0.650962,-0.0662978,0.00689191,-2.24187,-0.858039,1.0794,0,0,0,0,0,0,12443,0
271,4.3220884799957275,-0.650983,-0.0662719,0.00694768,-2.24186,-0.857916,1.0795,0,0,0,0,0,0,12444,0
272,4.338045597076416,-0.650967,-0.0662944,0.00693982,-2.24188,-0.857991,1.0795,0,0,0,0,0,0,12450,0
273,4.354003190994263,-0.650952,-0.066283,0.00690534,-2.24185,-0.858062,1.0794,0,0,0,0,0,0,12448,0
274,4.369960308074951,-0.650969,-0.0662275,0.0069175,-2.24186,-0.857916,1.0794,0,0,0,0,0,0,12448,0
275,4.3859171867370605,-0.650942,-0.0662701,0.00688548,-2.24192,-0.858041,1.0794,0,0,0,0,0,0,12446,0
276,4.401875019073486,-0.650931,-0.0662803,0.00686241,-2.24192,-0.858119,1.0793,0,0,0,0,0,0,12441,0
277,4.4182288646698,-0.650922,-0.0662801,0.0069011,-2.2419,-0.858079,1.0794,0,0,0,0,0,0,12442,0
278,4.434185743331909,-0.650921,-0.0663049,0.0068615,-2.24193,-0.858114,1.0793,0,0,0,0,0,0,12448,0
279,4.450207233428955,-0.650967,-0.0662869,0.00693743,-2.24189,-0.85797,1.0795,0,0,0,0,0,0,12444,0
280,4.466034173965454,-0.650975,-0.0663084,0.00694489,-2.24184,-0.858001,1.0795,0,0,0,0,0,0,12447,0
281,4.481750726699829,-0.650942,-0.0662593,0.00691167,-2.24188,-0.858005,1.0794,0,0,0,0,0,0,12446,0
282,4.497967958450317,-0.650981,-0.0662907,0.00694827,-2.24183,-0.858008,1.0795,0,0,0,0,0,0,12447,0
283,4.513757228851318,-0.650934,-0.066277,0.00690271,-2.24187,-0.858071,1.0794,0,0,0,0,0,0,12447,0
284,4.529311180114746,-0.650965,-0.0662861,0.00692835,-2.24186,-0.857983,1.0795,0,0,0,0,0,0,12445,0
285,4.545268535614014,-0.650957,-0.0662772,0.00689694,-2.24189,-0.857995,1.0794,0,0,0,0,0,0,12446,0
286,4.562223196029663,-0.650904,-0.0662767,0.00685897,-2.24198,-0.858073,1.0793,0,0,0,0,0,0,12450,0
287,4.578180313110352,-0.650948,-0.0662783,0.00689503,-2.24188,-0.858039,1.0794,0,0,0,0,0,0,12449,0
288,4.594137668609619,-0.650921,-0.0662716,0.00689315,-2.24191,-0.858037,1.0794,0,0,0,0,0,0,12450,0
289,4.610093832015991,-0.650963,-0.0663012,0.00691563,-2.24186,-0.857984,1.0795,0,0,0,0,0,0,12448,0
290,4.626052141189575,-0.650924,-0.0662821,0.00685907,-2.24188,-0.858176,1.0793,0,0,0,0,0,0,12444,0
291,4.642009496688843,-0.650954,-0.0662791,0.00691935,-2.24185,-0.858046,1.0794,0,0,0,0,0,0,12441,0
292,4.657965898513794,-0.650963,-0.0662982,0.00692557,-2.24188,-0.857989,1.0795,0,0,0,0,0,0,12449,0
293,4.673922777175903,-0.65097,-0.0662783,0.00695002,-2.24184,-0.857947,1.0795,0,0,0,0,0,0,12446,0
294,4.689881086349487,-0.650958,-0.0662793,0.00691114,-2.24187,-0.858017,1.0794,0,0,0,0,0,0,12449,0
295,4.7058422565460205,-0.65094,-0.0662505,0.00687034,-2.24188,-0.858047,1.0793,0,0,0,0,0,0,12450,0
296,4.721750974655151,-0.650917,-0.0662567,0.00683564,-2.24195,-0.858061,1.0793,0,0,0,0,0,0,12450,0
297,4.7376768589019775,-0.650954,-0.0663003,0.00689159,-2.2419,-0.858046,1.0795,0,0,0,0,0,0,12447,0
298,4.753634452819824,-0.650931,-0.0662427,0.00689424,-2.24188,-0.858011,1.0793,0,0,0,0,0,0,12447,0
299,4.769550800323486,-0.650938,-0.0662587,0.00689745,-2.24189,-0.858032,1.0794,0,0,0,0,0,0,12444,0
300,4.78590989112854,-0.650943,-0.0662805,0.00691916,-2.24189,-0.858065,1.0794,0,0,0,0,0,0,12450,0
301,4.801865577697754,-0.650937,-0.0662872,0.00688964,-2.24192,-0.858039,1.0794,0,0,0,0,0,0,12450,0
302,4.817824363708496,-0.650954,-0.066297,0.00692446,-2.24188,-0.858011,1.0795,0,0,0,0,0,0,12445,0
303,4.833779335021973,-0.650973,-0.0662969,0.00696583,-2.24184,-0.857991,1.079,0,0,0,0,0,0,12448,0
304,4.8494298458099365,-0.650988,-0.0662854,0.00692159,-2.24184,-0.858012,1.0795,0,0,0,0,0,0,12445,0
305,4.865236043930054,-0.650971,-0.0662963,0.00695589,-2.24185,-0.858038,1.0795,0,0,0,0,0,0,12448,0
306,4.881193399429321,-0.650967,-0.0662873,0.00692972,-2.24183,-0.858042,1.0795,0,0,0,0,0,0,12446,0
307,4.897150754928589,-0.650938,-0.0662699,0.00688923,-2.24191,-0.858035,1.0794,0,0,0,0,0,0,12445,0
308,4.9131083488464355,-0.650957,-0.0662901,0.00692427,-2.24189,-0.858003,1.0795,0,0,0,0,0,0,12446,0
309,4.929064989089966,-0.650937,-0.0663085,0.00688891,-2.24187,-0.858119,1.0794,0,0,0,0,0,0,12451,0
310,4.9450225830078125,-0.650938,-0.0662697,0.00687663,-2.24191,-0.858041,1.0794,0,0,0,0,0,0,12450,0
311,4.960981130599976,-0.650963,-0.0662911,0.0069096,-2.24188,-0.85804,1.079,0,0,0,0,0,0,12449,0
312,4.977935314178467,-0.650948,-0.0662855,0.00690258,-2.24187,-0.858059,1.0794,0,0,0,0,0,0,12447,0
313,4.99289608001709,-0.650968,-0.0663221,0.00695025,-2.24184,-0.858104,1.079,0,0,0,0,0,0,12441,0
314,5.008852005004883,-0.650966,-0.0662985,0.00692647,-2.24185,-0.85808,1.0795,0,0,0,0,0,0,12450,0
315,5.024810075759888,-0.650936,-0.0662991,0.00688366,-2.24187,-0.858183,1.0794,0,0,0,0,0,0,12447,0
316,5.041765213012695,-0.650989,-0.0662964,0.00694226,-2.24186,-0.857977,1.0795,0,0,0,0,0,0,12445,0
317,5.0577216148376465,-0.650946,-0.0662461,0.00690334,-2.24187,-0.858022,1.0794,0,0,0,0,0,0,12444,0
318,5.073679208755493,-0.650923,-0.0662808,0.0068739,-2.24193,-0.858076,1.0793,0,0,0,0,0,0,12449,0
319,5.089637041091919,-0.650924,-0.0662997,0.00686568,-2.24191,-0.858121,1.0794,0,0,0,0,0,0,12446,0
320,5.10559344291687,-0.65095,-0.0662588,0.00691468,-2.24189,-0.858008,1.079,0,0,0,0,0,0,12448,0
321,5.121551752090454,-0.650943,-0.066281,0.00689385,-2.24194,-0.858011,1.0794,0,0,0,0,0,0,12442,0
322,5.137508869171143,-0.65095,-0.0662906,0.00691202,-2.24187,-0.858045,1.079,0,0,0,0,0,0,12448,0
323,5.153465986251831,-0.650964,-0.0662842,0.00688965,-2.2419,-0.857998,1.0794,0,0,0,0,0,0,12451,0
324,5.169423818588257,-0.650926,-0.06625,0.00687747,-2.2419,-0.858013,1.0793,0,0,0,0,0,0,12438,0
325,5.185379505157471,-0.650966,-0.0662548,0.00690451,-2.24187,-0.857963,1.0794,0,0,0,0,0,0,12447,0
326,5.201538562774658,-0.650966,-0.0662929,0.00692757,-2.24187,-0.858055,1.0795,0,0,0,0,0,0,12449,0
327,5.216766595840454,-0.650933,-0.0663095,0.00688725,-2.24191,-0.858135,1.0794,0,0,0,0,0,0,12449,0
328,5.233721494674683,-0.650931,-0.0662791,0.00690314,-2.24191,-0.858034,1.0794,0,0,0,0,0,0,12444,0
329,5.249138593673706,-0.651003,-0.0662978,0.00694925,-2.24186,-0.85796,1.079,0,0,0,0,0,0,12449,0
330,5.265096187591553,-0.650936,-0.0662956,0.00687403,-2.24188,-0.858157,1.0793,0,0,0,0,0,0,12448,0
331,5.281054973602295,-0.65094,-0.0662554,0.00691351,-2.24184,-0.858041,1.0794,0,0,0,0,0,0,12452,0
332,5.2970130443573,-0.651005,-0.066276,0.00697308,-2.24184,-0.857867,1.0796,0,0,0,0,0,0,12452,0
333,5.31296968460083,-0.650933,-0.0662769,0.00687847,-2.24186,-0.858128,1.0793,0,0,0,0,0,0,12449,0
334,5.328924894332886,-0.650945,-0.066273,0.0069102,-2.24186,-0.85807,1.0794,0,0,0,0,0,0,12446,0
335,5.344882249832153,-0.650953,-0.0663131,0.00692285,-2.24185,-0.858106,1.0795,0,0,0,0,0,0,12444,0
336,5.36083984375,-0.65096,-0.0662779,0.0069065,-2.2419,-0.858009,1.079,0,0,0,0,0,0,12445,0
337,5.3767969608306885,-0.65096,-0.0662832,0.00691238,-2.2419,-0.858001,1.0795,0,0,0,0,0,0,12451,0
338,5.392754793167114,-0.65095,-0.0663068,0.00691459,-2.24186,-0.858068,1.0795,0,0,0,0,0,0,12447,0
339,5.4087135791778564,-0.650951,-0.0662813,0.00691084,-2.24189,-0.858036,1.079,0,0,0,0,0,0,12448,0
340,5.4246697425842285,-0.650941,-0.0662477,0.00689854,-2.24186,-0.858045,1.0794,0,0,0,0,0,0,12448,0
341,5.440627574920654,-0.650969,-0.066313,0.00693832,-2.24186,-0.85798,1.0795,0,0,0,0,0,0,12451,0
342,5.456584215164185,-0.650953,-0.0662585,0.00692481,-2.24184,-0.858013,1.0794,0,0,0,0,0,0,12447,0
343,5.472541809082031,-0.650961,-0.0662476,0.00691135,-2.24187,-0.858005,1.0794,0,0,0,0,0,0,12449,0
344,5.488498687744141,-0.650946,-0.0662694,0.00687268,-2.2419,-0.858043,1.079,0,0,0,0,0,0,12446,0
345,5.504456520080566,-0.650956,-0.0662718,0.00691373,-2.24189,-0.858012,1.0794,0,0,0,0,0,0,12452,0
346,5.521410703659058,-0.650948,-0.0662511,0.00690535,-2.24189,-0.857967,1.0794,0,0,0,0,0,0,12452,0
347,5.537367582321167,-0.650928,-0.0662836,0.00686746,-2.2419,-0.858083,1.0793,0,0,0,0,0,0,12451,0
348,5.553324937820435,-0.650949,-0.0662774,0.00690216,-2.24187,-0.858011,1.0794,0,0,0,0,0,0,12447,0
349,5.569282293319702,-0.650946,-0.0662596,0.00690337,-2.2419,-0.85801,1.0794,0,0,0,0,0,0,12447,0
350,5.585239887237549,-0.650945,-0.0662791,0.0068838,-2.24189,-0.85804,1.079,0,0,0,0,0,0,12448,0
351,5.601197242736816,-0.650932,-0.0662798,0.0068878,-2.24186,-0.858085,1.079,0,0,0,0,0,0,12449,0
352,5.617154359817505,-0.650966,-0.0662696,0.00694533,-2.24185,-0.857961,1.0795,0,0,0,0,0,0,12449,0
353,5.633112192153931,-0.650927,-0.0662301,0.00690541,-2.24185,-0.857981,1.0793,0,0,0,0,0,0,12451,0
354,5.649068355560303,-0.650968,-0.0662871,0.00693961,-2.24189,-0.85793,1.0795,0,0,0,0,0,0,12452,0
355,5.665025949478149,-0.650951,-0.0662948,0.00692682,-2.24185,-0.858016,1.0795,0,0,0,0,0,0,12452,0
356,5.680982828140259,-0.650965,-0.0662927,0.00692471,-2.24188,-0.858015,1.0795,0,0,0,0,0,0,12450,0
357,5.6969428062438965,-0.650945,-0.0662874,0.00690642,-2.24187,-0.858063,1.0794,0,0,0,0,0,0,12448,0
358,5.712898015975952,-0.650971,-0.0663134,0.00693854,-2.24186,-0.858033,1.0795,0,0,0,0,0,0,12447,0
359,5.72885537147522,-0.650955,-0.0662764,0.00692949,-2.24186,-0.857997,1.0795,0,0,0,0,0,0,12448,0
360,5.744812726974487,-0.650954,-0.0662711,0.00692718,-2.24182,-0.85801,1.0794,0,0,0,0,0,0,12450,0
361,5.760770082473755,-0.650937,-0.0662832,0.00688443,-2.24184,-0.858173,1.0793,0,0,0,0,0,0,12445,0
362,5.776726961135864,-0.650931,-0.0662614,0.00686397,-2.24189,-0.858081,1.0793,0,0,0,0,0,0,12450,0
363,5.792684555053711,-0.650971,-0.066263,0.00692428,-2.24183,-0.857996,1.0794,0,0,0,0,0,0,12445,0
364,5.8086419105529785,-0.650952,-0.0662883,0.00694051,-2.24182,-0.858036,1.0795,0,0,0,0,0,0,12450,0
365,5.824599027633667,-0.650945,-0.0662616,0.00689111,-2.24187,-0.858057,1.0794,0,0,0,0,0,0,12450,0
366,5.840557098388672,-0.650977,-0.0662953,0.00693062,-2.2419,-0.857961,1.0795,0,0,0,0,0,0,12446,0
367,5.856513977050781,-0.650953,-0.0662776,0.00692564,-2.24187,-0.857992,1.079,0,0,0,0,0,0,12445,0
368,5.872470855712891,-0.650959,-0.0662942,0.0069197,-2.24187,-0.858039,1.0795,0,0,0,0,0,0,12452,0
369,5.888428449630737,-0.650969,-0.066304,0.00692315,-2.24189,-0.858005,1.0795,0,0,0,0,0,0,12452,0
370,5.904386043548584,-0.65096,-0.0662579,0.00693179,-2.24186,-0.857937,1.0794,0,0,0,0,0,0,12449,0
371,5.920342922210693,-0.650974,-0.0662907,0.00692671,-2.24188,-0.857983,1.0795,0,0,0,0,0,0,12450,0
372,5.936300039291382,-0.650939,-0.066273,0.00691126,-2.24186,-0.858058,1.0794,0,0,0,0,0,0,12446,0
373,5.952257871627808,-0.650943,-0.0662957,0.00691218,-2.24184,-0.858085,1.0794,0,0,0,0,0,0,12446,0
374,5.968214273452759,-0.650951,-0.0662355,0.00690613,-2.24186,-0.857976,1.0793,0,0,0,0,0,0,12450,0
375,5.984171628952026,-0.65094,-0.0662829,0.00688971,-2.24188,-0.858053,1.0794,0,0,0,0,0,0,12448,0
376,6.000129222869873,-0.650944,-0.0662781,0.00691058,-2.24186,-0.858028,1.0794,0,0,0,0,0,0,12450,0
377,6.016086101531982,-0.650929,-0.0662805,0.00689447,-2.24191,-0.858029,1.0794,0,0,0,0,0,0,12452,0
378,6.032043933868408,-0.650924,-0.06626,0.00687667,-2.2419,-0.858049,1.0793,0,0,0,0,0,0,12451,0
379,6.0488502979278564,-0.650946,-0.0662829,0.00690879,-2.24184,-0.858038,1.0794,0,0,0,0,0,0,12450,0
380,6.064810752868652,-0.6509,-0.0662627,0.00685252,-2.24188,-0.858159,1.079,0,0,0,0,0,0,12450,0
381,6.080768823623657,-0.650956,-0.0662647,0.00691099,-2.24184,-0.858023,1.0794,0,0,0,0,0,0,12442,0
382,6.096724033355713,-0.650949,-0.0662552,0.00688358,-2.24188,-0.858062,1.0793,0,0,0,0,0,0,12445,0
383,6.112683534622192,-0.650942,-0.0662831,0.006895,-2.24187,-0.858106,1.0794,0,0,0,0,0,0,12451,0
384,6.128640413284302,-0.650968,-0.0662786,0.00693658,-2.24182,-0.858,1.0795,0,0,0,0,0,0,12447,0
385,6.144596099853516,-0.650944,-0.0662539,0.00688864,-2.24188,-0.858037,1.0794,0,0,0,0,0,0,12449,0
386,6.1605541706085205,-0.650964,-0.066252,0.00691533,-2.24187,-0.857922,1.0794,0,0,0,0,0,0,12450,0
387,6.176510810852051,-0.650923,-0.0662783,0.00689533,-2.24189,-0.858089,1.0794,0,0,0,0,0,0,12449,0
388,6.192468166351318,-0.65094,-0.0662906,0.00689459,-2.24187,-0.858087,1.0794,0,0,0,0,0,0,12449,0
389,6.208425283432007,-0.650962,-0.0662534,0.00694228,-2.24182,-0.857986,1.0795,0,0,0,0,0,0,12443,0
390,6.224676132202148,-0.650948,-0.066244,0.00691235,-2.24184,-0.858013,1.0794,0,0,0,0,0,0,12450,0
391,6.240662097930908,-0.650966,-0.0662337,0.00692911,-2.24184,-0.857931,1.0794,0,0,0,0,0,0,12452,0
392,6.256333351135254,-0.650947,-0.0662927,0.00691029,-2.24182,-0.8581,1.0794,0,0,0,0,0,0,12451,0
393,6.272701263427734,-0.65094,-0.0662628,0.00688563,-2.24185,-0.858065,1.0793,0,0,0,0,0,0,12449,0
394,6.288677453994751,-0.650951,-0.0662794,0.00691739,-2.24187,-0.858021,1.0794,0,0,0,0,0,0,12450,0
395,6.3046441078186035,-0.650937,-0.066263,0.00691669,-2.24182,-0.858069,1.0794,0,0,0,0,0,0,12452,0
396,6.320225715637207,-0.650962,-0.0662792,0.00690014,-2.24189,-0.858028,1.0794,0,0,0,0,0,0,12451,0
397,6.33664608001709,-0.650941,-0.0662479,0.00689672,-2.24184,-0.858078,1.0793,0,0,0,0,0,0,12451,0
398,6.352658271789551,-0.65095,-0.0662892,0.00692306,-2.24188,-0.858044,1.0795,0,0,0,0,0,0,12447,0
399,6.368692398071289,-0.65094,-0.0662576,0.00691977,-2.24184,-0.858023,1.0794,0,0,0,0,0,0,12451,0
400,6.384097099304199,-0.650947,-0.0662503,0.00691821,-2.24184,-0.857993,1.0794,0,0,0,0,0,0,12453,0
401,6.399840831756592,-0.650945,-0.0662796,0.00689241,-2.24185,-0.858087,1.0794,0,0,0,0,0,0,12453,0
402,6.416280746459961,-0.650922,-0.0662932,0.00687201,-2.24191,-0.858082,1.0794,0,0,0,0,0,0,12449,0
403,6.432547092437744,-0.650972,-0.0662744,0.006939,-2.24188,-0.857923,1.0795,0,0,0,0,0,0,12450,0
404,6.448549032211304,-0.650945,-0.0662451,0.00690035,-2.24187,-0.857995,1.079,0,0,0,0,0,0,12448,0
405,6.464632511138916,-0.650957,-0.0662699,0.00691004,-2.24189,-0.857989,1.0794,0,0,0,0,0,0,12452,0
406,6.480630874633789,-0.650983,-0.0663119,0.00695047,-2.24184,-0.858035,1.0795,0,0,0,0,0,0,12445,0
407,6.496606111526489,-0.650975,-0.06628,0.00693227,-2.24187,-0.857993,1.0795,0,0,0,0,0,0,12449,0
408,6.512510776519775,-0.650931,-0.0662661,0.00686864,-2.24191,-0.858066,1.0793,0,0,0,0,0,0,12449,0
409,6.52862811088562,-0.650965,-0.0662727,0.00693072,-2.24184,-0.858008,1.079,0,0,0,0,0,0,12446,0
410,6.544741153717041,-0.650945,-0.0662958,0.00689669,-2.24187,-0.858078,1.0794,0,0,0,0,0,0,12450,0
411,6.560591220855713,-0.650948,-0.0662829,0.00692672,-2.24189,-0.858,1.0795,0,0,0,0,0,0,12450,0
412,6.576585531234741,-0.650956,-0.0662427,0.0069355,-2.2418,-0.858003,1.0794,0,0,0,0,0,0,12452,0
413,6.5925703048706055,-0.65098,-0.0662904,0.00692371,-2.24184,-0.85802,1.0795,0,0,0,0,0,0,12453,0
414,6.608577728271484,-0.650949,-0.0662424,0.00690322,-2.24187,-0.857952,1.0794,0,0,0,0,0,0,12454,0
415,6.624582529067993,-0.650925,-0.0662784,0.00689513,-2.24188,-0.858107,1.079,0,0,0,0,0,0,12452,0
416,6.640558481216431,-0.65095,-0.0662941,0.00693188,-2.24184,-0.858062,1.0795,0,0,0,0,0,0,12451,0
417,6.656539678573608,-0.650922,-0.0662646,0.00690644,-2.24189,-0.858024,1.0794,0,0,0,0,0,0,12448,0
418,6.6725242137908936,-0.650934,-0.0662971,0.00688228,-2.24189,-0.858135,1.0794,0,0,0,0,0,0,12450,0
419,6.688484191894531,-0.650937,-0.0662746,0.00690378,-2.24183,-0.858106,1.0794,0,0,0,0,0,0,12452,0
420,6.703512668609619,-0.650953,-0.0662786,0.00695563,-2.24187,-0.857967,1.0795,0,0,0,0,0,0,12446,0
421,6.720178842544556,-0.650965,-0.0663032,0.00693031,-2.24181,-0.858044,1.0795,0,0,0,0,0,0,12450,0
422,6.7364606857299805,-0.650965,-0.06628,0.00694787,-2.24181,-0.85801,1.0795,0,0,0,0,0,0,12448,0
423,6.752435207366943,-0.650981,-0.0662998,0.00696492,-2.24177,-0.858037,1.0795,0,0,0,0,0,0,12451,0
424,6.768428087234497,-0.650943,-0.0662753,0.00690174,-2.24187,-0.858052,1.0794,0,0,0,0,0,0,12454,0
425,6.784416198730469,-0.650975,-0.0662961,0.00693487,-2.24186,-0.858016,1.0795,0,0,0,0,0,0,12451,0
426,6.800379037857056,-0.650975,-0.0662606,0.0069534,-2.24183,-0.857954,1.0795,0,0,0,0,0,0,12451,0
