n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
217,3.4694888591766357,-0.665808,-0.0652674,0.00639787,-2.2418,-0.857532,1.0769,0,0,0,0,0,0,12668,0
218,3.4844508171081543,-0.665803,-0.0652735,0.00635862,-2.24185,-0.857558,1.0768,0,0,0,0,0,0,12649,0
219,3.5014028549194336,-0.665802,-0.0652782,0.00636795,-2.24182,-0.857594,1.0768,0,0,0,0,0,0,12668,0
220,3.5173611640930176,-0.665798,-0.0652695,0.00637153,-2.2418,-0.857621,1.0768,0,0,0,0,0,0,12665,0
221,3.5333168506622314,-0.665806,-0.065297,0.00639865,-2.2418,-0.857567,1.0769,0,0,0,0,0,0,12665,0
222,3.5492002964019775,-0.66581,-0.0652326,0.00637462,-2.24181,-0.857536,1.0768,0,0,0,0,0,0,12667,0
223,3.5653092861175537,-0.665789,-0.0652487,0.00637761,-2.24182,-0.857519,1.0768,0,0,0,0,0,0,12667,0
224,3.5813469886779785,-0.665782,-0.0652819,0.00637529,-2.2418,-0.857678,1.0768,0,0,0,0,0,0,12667,0
225,3.597320318222046,-0.665769,-0.0652723,0.00633363,-2.24184,-0.857699,1.0767,0,0,0,0,0,0,12665,0
226,3.613321304321289,-0.66583,-0.0652883,0.00640674,-2.24177,-0.857569,1.0769,0,0,0,0,0,0,12666,0
227,3.629300355911255,-0.665769,-0.0652676,0.00635799,-2.24184,-0.857648,1.0767,0,0,0,0,0,0,12669,0
228,3.6453795433044434,-0.665786,-0.0652504,0.00636475,-2.24181,-0.857586,1.0767,0,0,0,0,0,0,12667,0
229,3.6612155437469482,-0.665771,-0.0652496,0.00634137,-2.24186,-0.857584,1.0767,0,0,0,0,0,0,12666,0
230,3.677271604537964,-0.665795,-0.0652704,0.00636211,-2.24183,-0.857589,1.0768,0,0,0,0,0,0,12668,0
231,3.693236827850342,-0.665799,-0.0652829,0.00637477,-2.24179,-0.857633,1.0768,0,0,0,0,0,0,12667,0
232,3.7087268829345703,-0.665801,-0.0652331,0.00636305,-2.24183,-0.857518,1.0767,0,0,0,0,0,0,12667,0
233,3.725217342376709,-0.66577,-0.0652458,0.00632614,-2.24189,-0.857601,1.0767,0,0,0,0,0,0,12667,0
234,3.7412188053131104,-0.665758,-0.0652526,0.00634881,-2.24185,-0.857632,1.0767,0,0,0,0,0,0,12666,0
235,3.7572851181030273,-0.665784,-0.0653022,0.00638342,-2.24181,-0.857599,1.0768,0,0,0,0,0,0,12668,0
236,3.773289918899536,-0.665799,-0.0652767,0.00636434,-2.24185,-0.857575,1.0768,0,0,0,0,0,0,12668,0
237,3.789184808731079,-0.665784,-0.0652499,0.00635657,-2.24185,-0.857554,1.076,0,0,0,0,0,0,12669,0
238,3.8052639961242676,-0.665781,-0.0652707,0.00635241,-2.24185,-0.857641,1.0767,0,0,0,0,0,0,12669,0
239,3.821232557296753,-0.665812,-0.0652714,0.00636366,-2.24183,-0.857558,1.0768,0,0,0,0,0,0,12666,0
240,3.8372132778167725,-0.665774,-0.0652527,0.0063225,-2.24186,-0.857638,1.0766,0,0,0,0,0,0,12667,0
241,3.8532068729400635,-0.665806,-0.0652805,0.0063853,-2.24185,-0.857544,1.0768,0,0,0,0,0,0,12668,0
242,3.869188070297241,-0.665755,-0.0652882,0.00633503,-2.24189,-0.857674,1.076,0,0,0,0,0,0,12667,0
243,3.885188341140747,-0.665764,-0.0652716,0.0063523,-2.24184,-0.857682,1.0768,0,0,0,0,0,0,12666,0
244,3.901188373565674,-0.66578,-0.0652705,0.00633963,-2.24185,-0.857628,1.0767,0,0,0,0,0,0,12671,0
245,3.9171574115753174,-0.66579,-0.0652193,0.00636972,-2.24186,-0.857531,1.076,0,0,0,0,0,0,12667,0
246,3.9330663681030273,-0.665775,-0.0652795,0.0063439,-2.24185,-0.857658,1.0768,0,0,0,0,0,0,12666,0
247,3.9490673542022705,-0.665794,-0.0652515,0.00638811,-2.24183,-0.857501,1.0768,0,0,0,0,0,0,12667,0
248,3.9644222259521484,-0.665796,-0.0652835,0.00638615,-2.24177,-0.857622,1.0768,0,0,0,0,0,0,12665,0
249,3.9809682369232178,-0.665781,-0.0652564,0.00634078,-2.24185,-0.857594,1.0767,0,0,0,0,0,0,12668,0
250,3.9968159198760986,-0.665815,-0.0652618,0.00641098,-2.2418,-0.857504,1.0769,0,0,0,0,0,0,12667,0
251,4.013111591339111,-0.665796,-0.0652401,0.00638091,-2.24183,-0.857502,1.0768,0,0,0,0,0,0,12666,0
252,4.029054403305054,-0.66582,-0.0652898,0.00640124,-2.24181,-0.857555,1.0769,0,0,0,0,0,0,12667,0
253,4.0450780391693115,-0.6658,-0.0652701,0.0063896,-2.24179,-0.857595,1.0768,0,0,0,0,0,0,12666,0
254,4.061084985733032,-0.665806,-0.0652405,0.00642366,-2.24176,-0.857533,1.0768,0,0,0,0,0,0,12666,0
255,4.077041387557983,-0.665777,-0.065266,0.00636573,-2.24183,-0.857593,1.0768,0,0,0,0,0,0,12667,0
256,4.091969013214111,-0.665792,-0.0652383,0.00636988,-2.24186,-0.857488,1.0768,0,0,0,0,0,0,12652,0
257,4.108639478683472,-0.665797,-0.0652452,0.00636422,-2.24182,-0.857546,1.0768,0,0,0,0,0,0,12666,0
258,4.125041723251343,-0.665778,-0.0652602,0.00636461,-2.24183,-0.85762,1.0768,0,0,0,0,0,0,12667,0
259,4.140977621078491,-0.6658,-0.0652724,0.00638408,-2.24185,-0.857558,1.0768,0,0,0,0,0,0,12667,0
260,4.157033443450928,-0.665788,-0.065275,0.00635896,-2.24182,-0.85761,1.0768,0,0,0,0,0,0,12667,0
261,4.173035383224487,-0.665795,-0.0652812,0.00636619,-2.24183,-0.857633,1.0768,0,0,0,0,0,0,12668,0
262,4.1889636516571045,-0.665776,-0.065249,0.00634008,-2.24186,-0.857595,1.0767,0,0,0,0,0,0,12667,0
263,4.204881906509399,-0.665785,-0.0652339,0.00637497,-2.24182,-0.857539,1.0767,0,0,0,0,0,0,12668,0
264,4.2201714515686035,-0.665792,-0.0652684,0.00635591,-2.24186,-0.857595,1.0768,0,0,0,0,0,0,12666,0
265,4.236859083175659,-0.665801,-0.0652529,0.00636486,-2.24186,-0.857565,1.0768,0,0,0,0,0,0,12669,0
266,4.252906560897827,-0.665812,-0.0652891,0.00640317,-2.24182,-0.857623,1.0769,0,0,0,0,0,0,12667,0
267,4.268913745880127,-0.665786,-0.065256,0.00637029,-2.24184,-0.857593,1.0768,0,0,0,0,0,0,12668,0
268,4.2840235233306885,-0.665796,-0.0652302,0.00636783,-2.24182,-0.857518,1.076,0,0,0,0,0,0,12668,0
269,4.301014184951782,-0.665757,-0.0652654,0.00633091,-2.24188,-0.857638,1.0767,0,0,0,0,0,0,12667,0
270,4.316967010498047,-0.665757,-0.0652654,0.00633091,-2.24188,-0.857638,1.0767,0,0,0,0,0,0,12669,0
271,4.331892967224121,-0.665781,-0.0652652,0.0063468,-2.24185,-0.857629,1.076,0,0,0,0,0,0,12666,0
272,4.348881721496582,-0.665813,-0.0652387,0.00637638,-2.24183,-0.857487,1.0768,0,0,0,0,0,0,12668,0
273,4.364838600158691,-0.665788,-0.0652386,0.00634685,-2.24183,-0.857595,1.0767,0,0,0,0,0,0,12671,0
274,4.38076376914978,-0.665789,-0.0652674,0.00636195,-2.24183,-0.857642,1.0768,0,0,0,0,0,0,12668,0
275,4.396721124649048,-0.665797,-0.0652601,0.00636873,-2.2418,-0.857625,1.0767,0,0,0,0,0,0,12665,0
276,4.4126787185668945,-0.665792,-0.0652706,0.00637731,-2.24184,-0.857559,1.0768,0,0,0,0,0,0,12667,0
277,4.428634881973267,-0.665795,-0.065272,0.00638643,-2.24181,-0.857612,1.0768,0,0,0,0,0,0,12668,0
278,4.444649934768677,-0.665794,-0.0652582,0.00639534,-2.24181,-0.857534,1.0768,0,0,0,0,0,0,12669,0
279,4.460549592971802,-0.665757,-0.0652406,0.00632734,-2.24189,-0.857533,1.0767,0,0,0,0,0,0,12668,0
280,4.47672963142395,-0.665776,-0.0652599,0.0063419,-2.24185,-0.857626,1.0767,0,0,0,0,0,0,12668,0
281,4.49186110496521,-0.665785,-0.0652737,0.00634323,-2.24184,-0.857642,1.0767,0,0,0,0,0,0,12669,0
282,4.508528470993042,-0.665799,-0.0652755,0.0063977,-2.24179,-0.857601,1.0768,0,0,0,0,0,0,12670,0
283,4.524708986282349,-0.665803,-0.0652508,0.00638825,-2.24184,-0.857484,1.0768,0,0,0,0,0,0,12668,0
284,4.540375232696533,-0.66578,-0.0652863,0.00635501,-2.24183,-0.857657,1.0768,0,0,0,0,0,0,12667,0
285,4.556705474853516,-0.665786,-0.0652448,0.0063706,-2.24184,-0.857516,1.0768,0,0,0,0,0,0,12667,0
286,4.572711229324341,-0.665768,-0.0652658,0.00634373,-2.24189,-0.857621,1.0767,0,0,0,0,0,0,12669,0
287,4.588712692260742,-0.665766,-0.0652428,0.0063607,-2.24186,-0.857573,1.0767,0,0,0,0,0,0,12668,0
288,4.604684352874756,-0.665779,-0.065265,0.00633774,-2.2418,-0.857687,1.0767,0,0,0,0,0,0,12666,0
289,4.620483875274658,-0.665799,-0.0652414,0.00637736,-2.2418,-0.857561,1.0768,0,0,0,0,0,0,12667,0
290,4.6364428997039795,-0.665788,-0.0652677,0.00635399,-2.24184,-0.857602,1.0767,0,0,0,0,0,0,12666,0
291,4.652398586273193,-0.665788,-0.0652677,0.00635399,-2.24184,-0.857602,1.0767,0,0,0,0,0,0,12666,0
292,4.6683571338653564,-0.665759,-0.0652327,0.00633486,-2.24183,-0.857644,1.0766,0,0,0,0,0,0,12661,0
293,4.684344053268433,-0.665766,-0.0652586,0.00631419,-2.24187,-0.857618,1.0766,0,0,0,0,0,0,12666,0
294,4.700270414352417,-0.665802,-0.0652831,0.00638332,-2.24183,-0.857595,1.076,0,0,0,0,0,0,12667,0
295,4.716258525848389,-0.66579,-0.0652766,0.00636428,-2.24183,-0.857604,1.0768,0,0,0,0,0,0,12667,0
296,4.732216119766235,-0.665773,-0.0652501,0.00633189,-2.24182,-0.857656,1.0767,0,0,0,0,0,0,12669,0
297,4.748173236846924,-0.665773,-0.0652501,0.00633189,-2.24182,-0.857656,1.0767,0,0,0,0,0,0,12667,0
298,4.764099836349487,-0.665787,-0.0652241,0.00636099,-2.24184,-0.857555,1.0767,0,0,0,0,0,0,12668,0
299,4.780272483825684,-0.665767,-0.0652604,0.00631703,-2.24191,-0.857595,1.0767,0,0,0,0,0,0,12665,0
300,4.796304941177368,-0.665798,-0.0652575,0.00638924,-2.24182,-0.857564,1.0768,0,0,0,0,0,0,12669,0
301,4.812304973602295,-0.665797,-0.0652734,0.0063592,-2.24189,-0.857546,1.0768,0,0,0,0,0,0,12670,0
302,4.828458786010742,-0.665787,-0.0652702,0.00635007,-2.24188,-0.857599,1.076,0,0,0,0,0,0,12668,0
303,4.844456195831299,-0.665792,-0.0652302,0.00636589,-2.24184,-0.857546,1.0767,0,0,0,0,0,0,12668,0
304,4.860429525375366,-0.66576,-0.065249,0.00634102,-2.24188,-0.857628,1.0767,0,0,0,0,0,0,12669,0
305,4.876487493515015,-0.665815,-0.0652719,0.00639716,-2.24179,-0.857566,1.0769,0,0,0,0,0,0,12669,0
306,4.8917624950408936,-0.665802,-0.065283,0.00639548,-2.24183,-0.857555,1.0768,0,0,0,0,0,0,12669,0
307,4.908145189285278,-0.6658,-0.0652312,0.00636146,-2.24185,-0.85749,1.0767,0,0,0,0,0,0,12668,0
308,4.924152851104736,-0.665789,-0.0652779,0.0063633,-2.24182,-0.857639,1.0768,0,0,0,0,0,0,12668,0
309,4.940155267715454,-0.665763,-0.0652531,0.0063481,-2.24186,-0.857631,1.0767,0,0,0,0,0,0,12671,0
310,4.956049203872681,-0.665807,-0.0652462,0.00636506,-2.24182,-0.857542,1.0768,0,0,0,0,0,0,12670,0
311,4.972238540649414,-0.665786,-0.0652572,0.00638391,-2.24181,-0.857594,1.0768,0,0,0,0,0,0,12667,0
312,4.988430976867676,-0.66579,-0.0652846,0.00639144,-2.24184,-0.857574,1.0769,0,0,0,0,0,0,12670,0
313,5.004408836364746,-0.665812,-0.0652892,0.00638543,-2.24182,-0.857629,1.0768,0,0,0,0,0,0,12667,0
314,5.020179986953735,-0.665771,-0.0652642,0.00632915,-2.2419,-0.857599,1.0767,0,0,0,0,0,0,12667,0
315,5.036120176315308,-0.665775,-0.0652568,0.00635981,-2.24187,-0.857571,1.0768,0,0,0,0,0,0,12670,0
316,5.052095174789429,-0.66579,-0.0652525,0.00637066,-2.24181,-0.857595,1.0768,0,0,0,0,0,0,12669,0
317,5.068062782287598,-0.665789,-0.0652729,0.00636697,-2.24186,-0.857615,1.0768,0,0,0,0,0,0,12668,0
318,5.084019899368286,-0.665804,-0.0652793,0.00636366,-2.2418,-0.857654,1.076,0,0,0,0,0,0,12668,0
319,5.099977254867554,-0.66578,-0.0652555,0.00637196,-2.2418,-0.857613,1.0767,0,0,0,0,0,0,12667,0
320,5.1159350872039795,-0.665762,-0.065247,0.00634707,-2.24183,-0.857591,1.0767,0,0,0,0,0,0,12671,0
321,5.131877183914185,-0.665762,-0.065247,0.00634707,-2.24183,-0.857591,1.0767,0,0,0,0,0,0,12669,0
322,5.147820234298706,-0.665788,-0.0652714,0.00635866,-2.24185,-0.8576,1.076,0,0,0,0,0,0,12668,0
323,5.163806438446045,-0.665794,-0.0652953,0.0063842,-2.24184,-0.857576,1.0769,0,0,0,0,0,0,12668,0
324,5.179768323898315,-0.665812,-0.0652334,0.00637186,-2.2418,-0.857529,1.0768,0,0,0,0,0,0,12669,0
325,5.1957221031188965,-0.665761,-0.0652401,0.00632348,-2.24184,-0.85767,1.0766,0,0,0,0,0,0,12667,0
326,5.2123024463653564,-0.66576,-0.0652579,0.00632389,-2.24186,-0.857674,1.076,0,0,0,0,0,0,12667,0
327,5.228259801864624,-0.665818,-0.0652817,0.00639195,-2.2418,-0.85756,1.0768,0,0,0,0,0,0,12669,0
328,5.244231700897217,-0.665784,-0.0652622,0.00636934,-2.24185,-0.857594,1.0768,0,0,0,0,0,0,12667,0
329,5.260217189788818,-0.665819,-0.065244,0.00640875,-2.24184,-0.85748,1.0769,0,0,0,0,0,0,12669,0
330,5.276003837585449,-0.66584,-0.0652962,0.00639693,-2.24179,-0.857601,1.0769,0,0,0,0,0,0,12666,0
331,5.291660785675049,-0.665799,-0.0652325,0.00636048,-2.24184,-0.857525,1.0767,0,0,0,0,0,0,12669,0
332,5.308088541030884,-0.665772,-0.065266,0.00634911,-2.24184,-0.857659,1.0767,0,0,0,0,0,0,12669,0
333,5.3240790367126465,-0.665803,-0.0652547,0.00637153,-2.24184,-0.857612,1.0768,0,0,0,0,0,0,12670,0
334,5.340112686157227,-0.665782,-0.0652475,0.00635706,-2.2419,-0.857547,1.0768,0,0,0,0,0,0,12671,0
335,5.35611367225647,-0.665741,-0.0652383,0.00631744,-2.24189,-0.857603,1.0766,0,0,0,0,0,0,12667,0
336,5.371996641159058,-0.665788,-0.0652987,0.00636239,-2.24186,-0.857633,1.0768,0,0,0,0,0,0,12666,0
337,5.388120174407959,-0.665785,-0.0652368,0.00634254,-2.24186,-0.857508,1.0767,0,0,0,0,0,0,12669,0
338,5.4040985107421875,-0.665791,-0.0652694,0.00635076,-2.24187,-0.857564,1.0768,0,0,0,0,0,0,12668,0
339,5.4201037883758545,-0.665806,-0.0652882,0.00637226,-2.24185,-0.857583,1.0768,0,0,0,0,0,0,12668,0
340,5.436073064804077,-0.665802,-0.0652627,0.00640669,-2.24179,-0.857548,1.0768,0,0,0,0,0,0,12669,0
341,5.452085733413696,-0.665794,-0.0652449,0.00637066,-2.24186,-0.857487,1.0768,0,0,0,0,0,0,12669,0
342,5.467221021652222,-0.665783,-0.0652825,0.0063555,-2.24181,-0.857731,1.0767,0,0,0,0,0,0,12651,0
343,5.484058618545532,-0.665779,-0.0652779,0.00637504,-2.24182,-0.857624,1.0768,0,0,0,0,0,0,12671,0
344,5.500058889389038,-0.665804,-0.0652856,0.00638898,-2.24185,-0.857576,1.0768,0,0,0,0,0,0,12668,0
345,5.516058444976807,-0.665784,-0.0652395,0.00636156,-2.24189,-0.85748,1.0768,0,0,0,0,0,0,12667,0
346,5.532035827636719,-0.665769,-0.0652465,0.00636086,-2.24182,-0.857602,1.0767,0,0,0,0,0,0,12669,0
347,5.547536611557007,-0.665821,-0.0653087,0.00639734,-2.24183,-0.85758,1.0769,0,0,0,0,0,0,12669,0
348,5.563492298126221,-0.665772,-0.0652164,0.00632405,-2.24185,-0.857617,1.0766,0,0,0,0,0,0,12667,0
349,5.579416513442993,-0.665746,-0.065264,0.00630637,-2.2419,-0.857632,1.0767,0,0,0,0,0,0,12673,0
350,5.59537410736084,-0.665782,-0.0652718,0.00634758,-2.24186,-0.857628,1.0767,0,0,0,0,0,0,12667,0
351,5.611331462860107,-0.665771,-0.0652479,0.00633523,-2.24187,-0.857589,1.0767,0,0,0,0,0,0,12668,0
352,5.627288579940796,-0.665789,-0.0652469,0.00636378,-2.24184,-0.857531,1.0768,0,0,0,0,0,0,12666,0
353,5.64324688911438,-0.665767,-0.0652671,0.00633798,-2.24185,-0.857641,1.0767,0,0,0,0,0,0,12669,0
354,5.659203290939331,-0.665777,-0.0652867,0.00635446,-2.24189,-0.857625,1.0768,0,0,0,0,0,0,12670,0
355,5.675157785415649,-0.66578,-0.0652681,0.00632771,-2.24186,-0.857612,1.0767,0,0,0,0,0,0,12672,0
356,5.691117525100708,-0.665766,-0.0652749,0.00632426,-2.24189,-0.857643,1.0767,0,0,0,0,0,0,12667,0
357,5.707865953445435,-0.665797,-0.0652602,0.00638102,-2.24183,-0.85758,1.0768,0,0,0,0,0,0,12668,0
358,5.723829746246338,-0.665815,-0.0652567,0.00638184,-2.24182,-0.857491,1.0768,0,0,0,0,0,0,12669,0
359,5.739805221557617,-0.66577,-0.0652353,0.0063662,-2.24185,-0.857593,1.0767,0,0,0,0,0,0,12665,0
360,5.755808591842651,-0.665779,-0.0652917,0.00634741,-2.24187,-0.857636,1.0768,0,0,0,0,0,0,12669,0
361,5.771779775619507,-0.665757,-0.0652504,0.00631198,-2.24189,-0.857668,1.076,0,0,0,0,0,0,12669,0
362,5.787853002548218,-0.665776,-0.0652576,0.00636434,-2.24181,-0.857638,1.0768,0,0,0,0,0,0,12668,0
363,5.803854703903198,-0.665781,-0.0652487,0.00637675,-2.24183,-0.857529,1.0768,0,0,0,0,0,0,12669,0
364,5.819842100143433,-0.665793,-0.0652747,0.00634982,-2.24184,-0.857653,1.0767,0,0,0,0,0,0,12670,0
365,5.835842132568359,-0.665784,-0.0652815,0.00634786,-2.24187,-0.857637,1.0767,0,0,0,0,0,0,12666,0
366,5.851810693740845,-0.66578,-0.0652741,0.00634395,-2.24187,-0.857611,1.0767,0,0,0,0,0,0,12670,0
367,5.867809772491455,-0.665783,-0.0652405,0.00633101,-2.24186,-0.857617,1.0767,0,0,0,0,0,0,12673,0
368,5.883711814880371,-0.665775,-0.0652779,0.00637312,-2.24185,-0.857652,1.0768,0,0,0,0,0,0,12667,0
369,5.900320768356323,-0.665747,-0.0652384,0.00630947,-2.24187,-0.857646,1.0766,0,0,0,0,0,0,12667,0
370,5.915483474731445,-0.665799,-0.0652644,0.00637526,-2.24184,-0.857597,1.0768,0,0,0,0,0,0,12671,0
371,5.931539297103882,-0.665801,-0.065275,0.00638869,-2.24184,-0.857561,1.0769,0,0,0,0,0,0,12669,0
372,5.94732928276062,-0.665764,-0.0652346,0.00632068,-2.24186,-0.857591,1.0766,0,0,0,0,0,0,12673,0
373,5.963756561279297,-0.665781,-0.065247,0.00636091,-2.24183,-0.857573,1.076,0,0,0,0,0,0,12668,0
374,5.978834629058838,-0.665766,-0.0652535,0.00634431,-2.24186,-0.857576,1.0767,0,0,0,0,0,0,12666,0
375,5.995725154876709,-0.665733,-0.0652777,0.00628743,-2.2419,-0.857702,1.0766,0,0,0,0,0,0,12667,0
376,6.011703014373779,-0.66577,-0.0652684,0.00632996,-2.24188,-0.857649,1.0767,0,0,0,0,0,0,12670,0
377,6.027703523635864,-0.665799,-0.0652451,0.00638002,-2.24187,-0.857486,1.0768,0,0,0,0,0,0,12667,0
378,6.0436742305755615,-0.665791,-0.0652645,0.0063689,-2.24185,-0.857573,1.0768,0,0,0,0,0,0,12674,0
379,6.059659004211426,-0.665783,-0.065289,0.00634917,-2.24188,-0.857585,1.0768,0,0,0,0,0,0,12673,0
380,6.074778318405151,-0.665795,-0.0652355,0.00635645,-2.24183,-0.857569,1.0767,0,0,0,0,0,0,12669,0
381,6.091471910476685,-0.665791,-0.0652554,0.00636083,-2.24187,-0.857591,1.0768,0,0,0,0,0,0,12667,0
382,6.107576608657837,-0.665798,-0.0652658,0.00638426,-2.24182,-0.857579,1.0768,0,0,0,0,0,0,12669,0
383,6.122809410095215,-0.665761,-0.0652425,0.00631689,-2.24184,-0.857659,1.0766,0,0,0,0,0,0,12669,0
384,6.138776779174805,-0.665772,-0.0652743,0.00635601,-2.24187,-0.857648,1.076,0,0,0,0,0,0,12669,0
385,6.154693365097046,-0.665735,-0.0652381,0.00629407,-2.2419,-0.85769,1.0766,0,0,0,0,0,0,12668,0
386,6.170653343200684,-0.665787,-0.0652771,0.00638808,-2.24181,-0.857586,1.0768,0,0,0,0,0,0,12666,0
387,6.187643051147461,-0.665778,-0.0652651,0.00636445,-2.24185,-0.857605,1.0768,0,0,0,0,0,0,12668,0
388,6.203601598739624,-0.665787,-0.0652628,0.00635362,-2.24185,-0.857579,1.0768,0,0,0,0,0,0,12670,0
389,6.219558000564575,-0.665784,-0.0652567,0.00634778,-2.24187,-0.857587,1.0767,0,0,0,0,0,0,12670,0
390,6.235478401184082,-0.665753,-0.0652589,0.00633592,-2.24186,-0.857666,1.0767,0,0,0,0,0,0,12669,0
391,6.25143575668335,-0.665767,-0.0652721,0.00633352,-2.24185,-0.857646,1.0767,0,0,0,0,0,0,12668,0
392,6.267393350601196,-0.665781,-0.0652631,0.00637241,-2.24185,-0.857561,1.0768,0,0,0,0,0,0,12669,0
393,6.283488035202026,-0.66578,-0.0652542,0.0063607,-2.24182,-0.8576,1.076,0,0,0,0,0,0,12670,0
394,6.299421787261963,-0.665764,-0.0652518,0.0063336,-2.24189,-0.857615,1.0767,0,0,0,0,0,0,12668,0
395,6.315398931503296,-0.665789,-0.0652755,0.00635109,-2.24182,-0.857623,1.0768,0,0,0,0,0,0,12660,0
396,6.33139443397522,-0.665772,-0.0652807,0.00636605,-2.24184,-0.857668,1.0768,0,0,0,0,0,0,12670,0
397,6.3473474979400635,-0.665809,-0.0652531,0.00638234,-2.24181,-0.85759,1.0768,0,0,0,0,0,0,12669,0
398,6.3630897998809814,-0.665791,-0.0652975,0.00638982,-2.24181,-0.857633,1.0769,0,0,0,0,0,0,12667,0
399,6.37933874130249,-0.665794,-0.0652771,0.00639814,-2.24186,-0.857553,1.0769,0,0,0,0,0,0,12672,0
400,6.395096302032471,-0.665772,-0.0652518,0.00633445,-2.24188,-0.857606,1.0767,0,0,0,0,0,0,12670,0
401,6.411312818527222,-0.66577,-0.0652546,0.00632634,-2.24189,-0.857603,1.0767,0,0,0,0,0,0,12670,0
402,6.427318096160889,-0.665803,-0.0652695,0.00634904,-2.24185,-0.857579,1.0768,0,0,0,0,0,0,12669,0
403,6.443321704864502,-0.665786,-0.0652267,0.00636255,-2.24183,-0.857518,1.0767,0,0,0,0,0,0,12668,0
404,6.459332227706909,-0.665782,-0.0652534,0.00636429,-2.24182,-0.857559,1.0768,0,0,0,0,0,0,12668,0
405,6.474690675735474,-0.665761,-0.0652387,0.00632362,-2.24189,-0.857563,1.0767,0,0,0,0,0,0,12669,0
406,6.491068124771118,-0.665766,-0.0652532,0.00632466,-2.24186,-0.857656,1.0767,0,0,0,0,0,0,12666,0
407,6.507324457168579,-0.665791,-0.0652817,0.006376,-2.24188,-0.857564,1.0768,0,0,0,0,0,0,12670,0
408,6.523296356201172,-0.665791,-0.065252,0.00633363,-2.24186,-0.857592,1.0767,0,0,0,0,0,0,12669,0
409,6.539313793182373,-0.66578,-0.0652475,0.00632675,-2.2419,-0.857551,1.0767,0,0,0,0,0,0,12669,0
410,6.55466365814209,-0.665787,-0.0652898,0.00635069,-2.2418,-0.857676,1.0768,0,0,0,0,0,0,12671,0
411,6.571275949478149,-0.665771,-0.0652786,0.00633627,-2.24187,-0.857665,1.0767,0,0,0,0,0,0,12670,0
412,6.587247133255005,-0.665787,-0.0653,0.00633214,-2.2419,-0.85764,1.0768,0,0,0,0,0,0,12668,0
413,6.603246688842773,-0.665766,-0.0652286,0.00633407,-2.24187,-0.857545,1.076,0,0,0,0,0,0,12672,0
414,6.619231462478638,-0.665764,-0.0652553,0.00632418,-2.24183,-0.857664,1.0767,0,0,0,0,0,0,12671,0
415,6.635219573974609,-0.665764,-0.0652692,0.0063427,-2.24186,-0.857679,1.0767,0,0,0,0,0,0,12669,0
416,6.651214361190796,-0.665776,-0.0652845,0.00638989,-2.24185,-0.857612,1.076,0,0,0,0,0,0,12671,0
417,6.667189836502075,-0.665751,-0.0652523,0.00630688,-2.24188,-0.857692,1.0766,0,0,0,0,0,0,12669,0
418,6.682559967041016,-0.665791,-0.0652487,0.00634927,-2.24184,-0.857563,1.0767,0,0,0,0,0,0,12660,0
419,6.699185371398926,-0.665772,-0.065245,0.00637543,-2.24187,-0.857529,1.0768,0,0,0,0,0,0,12670,0
420,6.714949131011963,-0.665793,-0.0652409,0.0063869,-2.24184,-0.857485,1.0768,0,0,0,0,0,0,12669,0
421,6.731142044067383,-0.665776,-0.0652667,0.00635556,-2.24185,-0.8576,1.076,0,0,0,0,0,0,12668,0
422,6.747137069702148,-0.665796,-0.0652216,0.00638141,-2.24188,-0.857465,1.0768,0,0,0,0,0,0,12669,0
423,6.763137102127075,-0.665778,-0.0652707,0.00636597,-2.24182,-0.857616,1.0768,0,0,0,0,0,0,12670,0
424,6.7791266441345215,-0.665744,-0.0652357,0.00629854,-2.24186,-0.857683,1.0766,0,0,0,0,0,0,12669,0
425,6.795115232467651,-0.665772,-0.0652844,0.0063518,-2.24188,-0.857619,1.0768,0,0,0,0,0,0,12672,0
