n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
0,0.0,0.0973552,0.415639,0.114841,-1.9194,-2.47879,-0.027691,0,0,0,0,0,0,11907,11923,11966,11894,11883,11838,11811,0
1,1.01889967918396,0.0973639,0.415634,0.114815,-1.91937,-2.47885,-0.027662,0,0,0,0,0,0,11915,11925,11969,11888,11881,11837,11806,0
2,2.034428358078003,0.0973663,0.415645,0.114822,-1.91936,-2.47881,-0.027707,0,0,0,0,0,0,11912,11917,11942,11887,11881,11837,11817,0
3,3.0678603649139404,0.0992265,0.418205,0.107819,-1.91961,-2.47857,-0.02786,0,0,0,0,0,0,11905,11914,11964,11888,11882,11829,11808,0
4,4.100740194320679,0.120165,0.441046,-0.0159105,-1.91915,-2.4787,-0.02996,0,0,0,0,0,0,11899,11927,11973,11894,11885,11839,11813,0
5,5.13347315788269,0.122407,0.439584,-0.0607231,-1.91905,-2.47825,-0.030474,0,0,0,0,0,0,11918,11928,11969,11894,11881,11840,11813,0
6,6.156931400299072,0.122418,0.439506,-0.0602877,-1.91905,-2.47824,-0.030477,0,0,0,0,0,0,11916,11921,11966,11889,11881,11841,11820,0
7,7.174987554550171,0.122438,0.43955,-0.0602448,-1.91899,-2.47831,-0.030633,0,0,0,0,0,0,11911,11922,11973,11894,11886,11842,11820,0
8,8.191102743148804,0.122465,0.443722,-0.0602242,-1.91868,-2.47846,-0.031007,0,0,0,0,0,0,11917,11929,11960,11895,11884,11840,11814,0
9,9.232883214950562,0.122474,0.453937,-0.0602309,-1.9187,-2.4786,-0.030848,0,0,0,0,0,0,11913,11929,11973,11890,11880,11839,11815,0
10,10.265995264053345,0.122457,0.459513,-0.060233,-1.91912,-2.47821,-0.030594,0,0,0,0,0,0,11913,11920,11966,11870,11878,11843,11812,0
11,11.283935546875,0.122448,0.449716,-0.0602623,-1.91931,-2.47814,-0.030417,0,0,0,0,0,0,11897,11925,11972,11896,11891,11849,11816,0
12,12.308818578720093,0.122468,0.439659,-0.0602296,-1.91942,-2.47812,-0.030547,0,0,0,0,0,0,11916,11929,11976,11897,11886,11838,11807,0
13,13.323365926742554,0.122494,0.439459,-0.050267,-1.91936,-2.47814,-0.030491,0,0,0,0,0,0,11920,11929,11953,11892,11883,11840,11817,0
14,14.356835842132568,0.107413,0.43949,-0.0503297,-1.91906,-2.47827,-0.030253,0,0,0,0,0,0,11916,11922,11971,11894,11885,11838,11826,0
15,15.39305830001831,0.107452,0.439565,-0.0602713,-1.91896,-2.47825,-0.030626,0,0,0,0,0,0,11906,11909,11966,11891,11884,11838,11818,0
16,16.431227445602417,0.107478,0.445415,-0.060281,-1.91881,-2.4784,-0.030795,0,0,0,0,0,0,11920,11929,11977,11896,11883,11841,11812,0
17,17.439598083496094,0.107456,0.455484,-0.0602837,-1.91877,-2.47848,-0.03072,0,0,0,0,0,0,11918,11924,11968,11890,11883,11844,11815,0
18,18.44853401184082,0.107408,0.458312,-0.0603433,-1.91931,-2.47826,-0.030114,0,0,0,0,0,0,11914,11923,11973,11899,11891,11847,11813,0
19,19.471067667007446,0.107447,0.448214,-0.0603102,-1.91947,-2.47798,-0.030364,0,0,0,0,0,0,11917,11930,11976,11897,11885,11828,11814,0
