n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
0,0.0,-0.0284737,-0.405354,0.170728,1.41756,0.831308,-0.5599,0,0,0,0,0,0,11851,11827,11883,11876,11790,11918,11919,11871,11887,11887,11485,11886,11881,11817,11890,11854,0
1,0.05228853225708008,-0.0284697,-0.405341,0.170689,1.41763,0.831353,-0.5599,0,0,0,0,0,0,11848,11797,11870,11862,11825,11927,11917,11866,11896,11836,11472,11879,11891,11828,11908,11866,0
2,0.09912896156311035,-0.0284636,-0.405338,0.170722,1.41753,0.831352,-0.55995,0,0,0,0,0,0,11826,11808,11870,11873,11831,11936,11893,11871,11877,11873,11481,11894,11906,11832,11854,11848,0
3,0.14676761627197266,-0.028463,-0.405353,0.170713,1.41755,0.831337,-0.55993,0,0,0,0,0,0,11844,11822,11884,11876,11802,11925,11918,11867,11889,11889,11476,11843,11893,11815,11893,11862,0
4,0.19438958168029785,-0.0284805,-0.405349,0.170733,1.41752,0.83135,-0.56,0,0,0,0,0,0,11848,11771,11870,11863,11831,11928,11925,11873,11888,11861,11467,11879,11894,11831,11906,11866,0
5,0.24026703834533691,-0.0284693,-0.405338,0.170705,1.4176,0.831337,-0.55991,0,0,0,0,0,0,11834,11806,11876,11876,11840,11927,11876,11862,11876,11873,11483,11893,11906,11813,11889,11851,0
6,0.28614306449890137,-0.0284703,-0.405347,0.170712,1.41754,0.831364,-0.55998,0,0,0,0,0,0,11849,11820,11884,11840,11828,11920,11920,11880,11892,11886,11486,11846,11896,11814,11897,11865,0
7,0.3340153694152832,-0.0284681,-0.405332,0.170677,1.41765,0.831338,-0.55988,0,0,0,0,0,0,11845,11783,11869,11862,11834,11927,11918,11882,11840,11876,11471,11880,11904,11829,11907,11865,0
8,0.3808431625366211,-0.0284662,-0.405323,0.170675,1.41766,0.831338,-0.55986,0,0,0,0,0,0,11835,11809,11881,11876,11836,11931,11895,11868,11878,11877,11485,11894,11907,11786,11894,11854,0
9,0.42815566062927246,-0.0284785,-0.405345,0.170727,1.41755,0.831308,-0.5599,0,0,0,0,0,0,11854,11822,11887,11833,11831,11924,11914,11886,11896,11893,11474,11881,11895,11823,11904,11870,0
10,0.47503042221069336,-0.0284842,-0.405346,0.17068,1.41768,0.831308,-0.55989,0,0,0,0,0,0,11823,11817,11873,11868,11841,11933,11927,11878,11843,11878,11476,11883,11908,11836,11914,11844,0
11,0.5230271816253662,-0.028478,-0.40534,0.170669,1.4177,0.831314,-0.55988,0,0,0,0,0,0,11834,11805,11888,11881,11848,11894,11913,11860,11884,11889,11488,11898,11911,11787,11895,11855,0
12,0.5702006816864014,-0.0284735,-0.405337,0.170683,1.41763,0.831352,-0.5599,0,0,0,0,0,0,11859,11822,11888,11850,11829,11923,11912,11875,11885,11894,11443,11890,11899,11821,11907,11870,0
13,0.6167697906494141,-0.0284687,-0.405337,0.170709,1.41757,0.831348,-0.55993,0,0,0,0,0,0,11808,11807,11873,11866,11843,11940,11935,11856,11877,11877,11476,11893,11912,11838,11914,11819,0
14,0.6631741523742676,-0.0284713,-0.405324,0.170676,1.41766,0.831332,-0.55988,0,0,0,0,0,0,11838,11825,11887,11881,11842,11888,11914,11858,11883,11892,11491,11898,11884,11826,11896,11857,0
15,0.7110476493835449,-0.028487,-0.405336,0.170698,1.41763,0.83129,-0.55995,0,0,0,0,0,0,11852,11832,11840,11872,11830,11928,11918,11876,11895,11897,11432,11882,11894,11823,11911,11870,0
16,0.7589187622070312,-0.0284723,-0.405343,0.17069,1.41761,0.831362,-0.55994,0,0,0,0,0,0,11816,11815,11872,11869,11835,11934,11929,11838,11881,11878,11477,11893,11908,11837,11912,11831,0
17,0.8047966957092285,-0.0284729,-0.405348,0.170719,1.41755,0.831366,-0.55997,0,0,0,0,0,0,11839,11820,11888,11882,11832,11915,11920,11865,11886,11891,11488,11899,11854,11823,11897,11855,0
18,0.8516707420349121,-0.0284969,-0.405333,0.170719,1.41755,0.831311,-0.56004,0,0,0,0,0,0,11846,11832,11836,11865,11831,11923,11924,11876,11899,11866,11477,11884,11897,11830,11912,11871,0
19,0.8985450267791748,-0.0284575,-0.405333,0.170709,1.41753,0.831371,-0.55995,0,0,0,0,0,0,11843,11814,11875,11876,11845,11935,11927,11826,11883,11878,11477,11898,11910,11837,11873,11861,0
20,0.9449918270111084,-0.0284837,-0.405369,0.170749,1.4175,0.831309,-0.56002,0,0,0,0,0,0,11842,11829,11888,11884,11796,11932,11919,11861,11897,11893,11490,11901,11871,11821,11900,11861,0
21,0.9929733276367188,-0.0284384,-0.405334,0.170721,1.41751,0.831381,-0.5598,0,0,0,0,0,0,11859,11821,11862,11868,11831,11929,11927,11871,11906,11844,11477,11885,11897,11833,11915,11873,0
