n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
0,0.0,-0.199325,-0.427699,0.111602,2.10188,-0.028087,-1.2544,0,0,0,0,0,0,11807,11761,11819,11798,11793,11895,11873,11842,11832,11744,11484,11832,11846,11784,11848,11809,0
1,0.06385540962219238,-0.199302,-0.427707,0.1116,2.10189,-0.0280193,-1.2543,0,0,0,0,0,0,11796,11763,11827,11807,11791,11882,11864,11825,11829,11749,11491,11840,11848,11774,11842,11804,0
2,0.11272883415222168,-0.199344,-0.427663,0.111599,2.10186,-0.0280905,-1.254,0,0,0,0,0,0,11801,11775,11813,11797,11786,11880,11870,11840,11833,11748,11483,11833,11836,11773,11848,11820,0
3,0.15935182571411133,-0.199324,-0.427685,0.111614,2.10185,-0.0280988,-1.2544,0,0,0,0,0,0,11793,11764,11815,11802,11790,11897,11874,11833,11834,11741,11481,11837,11847,11785,11847,11801,0
4,0.20619654655456543,-0.199327,-0.427674,0.111602,2.10185,-0.0281087,-1.2543,0,0,0,0,0,0,11801,11772,11822,11808,11790,11882,11864,11823,11835,11740,11493,11838,11841,11776,11841,11802,0
5,0.2530703544616699,-0.199304,-0.427695,0.111591,2.1019,-0.0279863,-1.2543,0,0,0,0,0,0,11810,11777,11813,11799,11782,11882,11870,11834,11841,11743,11474,11833,11834,11779,11848,11818,0
6,0.2999439239501953,-0.199303,-0.427718,0.111634,2.10179,-0.0281699,-1.2542,0,0,0,0,0,0,11796,11768,11801,11804,11789,11895,11873,11820,11838,11741,11478,11835,11853,11789,11854,11812,0
7,0.3461184501647949,-0.199318,-0.42767,0.11159,2.1019,-0.0279643,-1.2544,0,0,0,0,0,0,11800,11776,11818,11809,11786,11883,11866,11816,11839,11746,11497,11838,11831,11778,11839,11812,0
8,0.39302539825439453,-0.199331,-0.427697,0.111617,2.10183,-0.0281308,-1.2544,0,0,0,0,0,0,11808,11772,11805,11802,11779,11888,11871,11821,11843,11741,11492,11826,11828,11781,11848,11819,0
9,0.4398994445800781,-0.199298,-0.427715,0.111621,2.10184,-0.0280246,-1.254,0,0,0,0,0,0,11802,11774,11819,11812,11799,11900,11878,11821,11840,11739,11492,11844,11853,11791,11842,11816,0
10,0.4867434501647949,-0.199318,-0.427686,0.111596,2.10186,-0.0280201,-1.2544,0,0,0,0,0,0,11799,11780,11825,11809,11783,11897,11870,11828,11849,11751,11502,11843,11837,11785,11836,11819,0
11,0.5336167812347412,-0.199322,-0.427697,0.11163,2.1018,-0.0281348,-1.254,0,0,0,0,0,0,11815,11769,11816,11808,11777,11900,11877,11842,11850,11738,11486,11835,11839,11786,11855,11825,0
12,0.5815203189849854,-0.199285,-0.427715,0.111601,2.10188,-0.0279494,-1.2543,0,0,0,0,0,0,11808,11766,11823,11812,11795,11901,11873,11827,11840,11737,11500,11842,11855,11790,11839,11817,0
13,0.6283648014068604,-0.199332,-0.427672,0.111606,2.10187,-0.0280557,-1.2544,0,0,0,0,0,0,11809,11775,11830,11813,11771,11894,11863,11834,11845,11752,11498,11835,11842,11779,11836,11820,0
14,0.6752705574035645,-0.199321,-0.427695,0.111608,2.10187,-0.0280933,-1.2543,0,0,0,0,0,0,11815,11761,11821,11807,11780,11899,11878,11836,11845,11741,11486,11828,11848,11784,11853,11821,0
15,0.7221457958221436,-0.199327,-0.42768,0.111606,2.10186,-0.0280264,-1.2544,0,0,0,0,0,0,11807,11758,11826,11811,11794,11901,11863,11830,11840,11737,11500,11843,11854,11788,11840,11817,0
16,0.7690286636352539,-0.199294,-0.427708,0.111613,2.10185,-0.0280071,-1.2543,0,0,0,0,0,0,11813,11779,11830,11808,11784,11897,11859,11835,11847,11755,11501,11825,11839,11770,11831,11813,0
17,0.8158631324768066,-0.199313,-0.427713,0.111617,2.10184,-0.0281026,-1.2543,0,0,0,0,0,0,11812,11756,11813,11796,11782,11896,11875,11829,11833,11740,11494,11822,11840,11781,11844,11818,0
18,0.8627376556396484,-0.199329,-0.427684,0.11161,2.10187,-0.0280366,-1.2544,0,0,0,0,0,0,11803,11755,11820,11807,11789,11895,11855,11823,11825,11737,11487,11837,11846,11781,11839,11813,0
19,0.9096121788024902,-0.19931,-0.427708,0.111629,2.10181,-0.0281138,-1.2543,0,0,0,0,0,0,11812,11776,11829,11800,11785,11893,11865,11831,11849,11751,11499,11830,11843,11770,11849,11818,0
20,0.9564862251281738,-0.19933,-0.427689,0.11162,2.10184,-0.0280749,-1.2544,0,0,0,0,0,0,11807,11756,11821,11782,11785,11895,11871,11829,11827,11740,11486,11820,11841,11780,11846,11817,0
21,1.004359245300293,-0.199309,-0.427698,0.111602,2.10187,-0.02804,-1.2543,0,0,0,0,0,0,11802,11758,11825,11810,11793,11895,11864,11831,11834,11751,11501,11844,11855,11772,11845,11815,0
22,1.0502362251281738,-0.199303,-0.427716,0.111627,2.10182,-0.0280825,-1.2543,0,0,0,0,0,0,11816,11774,11831,11798,11788,11889,11871,11836,11848,11756,11493,11834,11847,11771,11852,11822,0
23,1.099132776260376,-0.199334,-0.427679,0.111597,2.10187,-0.0281124,-1.2543,0,0,0,0,0,0,11800,11768,11825,11797,11794,11900,11878,11842,11833,11744,11487,11839,11853,11789,11853,11812,0
24,1.1454617977142334,-0.19931,-0.427701,0.111629,2.1018,-0.0281431,-1.2543,0,0,0,0,0,0,11804,11772,11830,11815,11797,11890,11871,11831,11835,11754,11500,11848,11854,11779,11851,11809,0
25,1.192166805267334,-0.199314,-0.427701,0.111615,2.10185,-0.028044,-1.2544,0,0,0,0,0,0,11820,11769,11823,11798,11792,11886,11878,11837,11850,11757,11487,11839,11848,11781,11856,11823,0
26,1.239060640335083,-0.199317,-0.427708,0.111607,2.10187,-0.028084,-1.2544,0,0,0,0,0,0,11813,11767,11825,11808,11798,11905,11879,11827,11839,11751,11486,11845,11854,11792,11847,11807,0
27,1.286201000213623,-0.19933,-0.42768,0.111612,2.10186,-0.0281015,-1.254,0,0,0,0,0,0,11807,11761,11839,11813,11798,11890,11876,11825,11844,11753,11502,11846,11848,11782,11850,11807,0
28,1.3331539630889893,-0.199337,-0.42767,0.111579,2.10191,-0.0280118,-1.254,0,0,0,0,0,0,11813,11775,11821,11807,11790,11889,11877,11823,11852,11755,11485,11842,11843,11786,11855,11826,0
29,1.3804152011871338,-0.199327,-0.427678,0.111599,2.10188,-0.0280179,-1.2544,0,0,0,0,0,0,11805,11779,11816,11811,11794,11902,11882,11827,11842,11748,11491,11844,11856,11787,11858,11815,0
30,1.4270870685577393,-0.199309,-0.427692,0.111593,2.10187,-0.0280157,-1.254,0,0,0,0,0,0,11809,11784,11832,11816,11792,11892,11875,11822,11846,11756,11502,11848,11839,11784,11849,11816,0
31,1.4740514755249023,-0.199308,-0.4277,0.111622,2.10184,-0.0280882,-1.2543,0,0,0,0,0,0,11817,11791,11813,11809,11788,11897,11878,11840,11848,11747,11492,11843,11839,11787,11852,11821,0
32,1.5208091735839844,-0.199332,-0.427679,0.111611,2.10186,-0.0281339,-1.2543,0,0,0,0,0,0,11809,11777,11814,11805,11792,11898,11874,11823,11837,11735,11492,11840,11852,11787,11843,11811,0
33,1.5679030418395996,-0.199313,-0.427701,0.111613,2.10183,-0.0280752,-1.254,0,0,0,0,0,0,11810,11770,11828,11810,11775,11891,11868,11821,11843,11757,11503,11848,11842,11786,11841,11822,0
34,1.6147572994232178,-0.199298,-0.427708,0.111608,2.10185,-0.0280681,-1.2543,0,0,0,0,0,0,11808,11774,11818,11802,11776,11896,11874,11832,11842,11734,11490,11833,11836,11784,11858,11818,0
35,1.6620824337005615,-0.199321,-0.427703,0.111621,2.10184,-0.0281312,-1.2543,0,0,0,0,0,0,11805,11767,11814,11812,11793,11899,11869,11822,11846,11739,11499,11845,11856,11792,11842,11820,0
36,1.7088866233825684,-0.199331,-0.427699,0.111631,2.10184,-0.0281467,-1.2544,0,0,0,0,0,0,11820,11782,11828,11815,11782,11900,11869,11821,11850,11755,11502,11840,11848,11791,11838,11824,0
37,1.7558436393737793,-0.199324,-0.427673,0.111586,2.10191,-0.0279962,-1.2544,0,0,0,0,0,0,11819,11768,11818,11810,11772,11903,11880,11837,11850,11740,11497,11835,11853,11786,11855,11820,0
38,1.8027000427246094,-0.199318,-0.427692,0.11161,2.10186,-0.0280998,-1.2543,0,0,0,0,0,0,11805,11760,11822,11808,11793,11900,11859,11817,11835,11739,11498,11840,11853,11786,11837,11819,0
39,1.8497464656829834,-0.199322,-0.427682,0.11159,2.10188,-0.0280128,-1.2544,0,0,0,0,0,0,11813,11776,11831,11807,11787,11900,11863,11830,11848,11758,11501,11829,11850,11779,11844,11821,0
40,1.896716594696045,-0.199298,-0.427711,0.11163,2.1018,-0.0280847,-1.2543,0,0,0,0,0,0,11809,11764,11822,11805,11792,11903,11878,11837,11850,11740,11497,11829,11854,11788,11856,11823,0
41,1.9436249732971191,-0.199323,-0.427707,0.111619,2.10184,-0.0281157,-1.254,0,0,0,0,0,0,11810,11764,11832,11816,11798,11905,11864,11832,11838,11753,11501,11848,11858,11783,11848,11819,0
