n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
0,0.0,-0.206046,-0.335846,0.156508,1.85188,-0.70669,-1.8073,0,0,0,0,0,0,11729,11714,11767,11745,11726,11824,11816,11779,11767,11777,11420,11777,11786,11718,11797,11738,0
1,0.046875,-0.206025,-0.335864,0.156497,1.85192,-0.706697,-1.807,0,0,0,0,0,0,11727,11712,11773,11760,11725,11805,11811,11775,11768,11778,11438,11780,11785,11712,11792,11735,0
2,0.0937490463256836,-0.206032,-0.335858,0.156504,1.85192,-0.706699,-1.8073,0,0,0,0,0,0,11746,11713,11769,11754,11714,11806,11814,11775,11780,11782,11415,11774,11778,11709,11795,11753,0
3,0.14065194129943848,-0.206036,-0.335851,0.156495,1.85188,-0.706672,-1.8073,0,0,0,0,0,0,11728,11706,11763,11758,11727,11826,11816,11766,11776,11773,11425,11779,11786,11718,11799,11736,0
4,0.1874995231628418,-0.206025,-0.335873,0.156512,1.8519,-0.70664,-1.8073,0,0,0,0,0,0,11732,11709,11775,11761,11724,11809,11801,11761,11774,11780,11439,11778,11773,11711,11789,11740,0
5,0.23437285423278809,-0.206054,-0.335842,0.156506,1.85191,-0.706706,-1.8073,0,0,0,0,0,0,11745,11707,11757,11755,11721,11822,11813,11777,11779,11778,11429,11777,11771,11716,11795,11752,0
6,0.2812480926513672,-0.206027,-0.335873,0.156518,1.8519,-0.706744,-1.8072,0,0,0,0,0,0,11730,11709,11753,11759,11725,11826,11815,11763,11777,11774,11431,11779,11787,11720,11791,11744,0
7,0.3281223773956299,-0.206027,-0.335862,0.156509,1.85188,-0.70674,-1.8073,0,0,0,0,0,0,11738,11724,11779,11766,11721,11821,11815,11757,11781,11786,11439,11779,11769,11714,11783,11745,0
8,0.3749964237213135,-0.206049,-0.335845,0.156496,1.8519,-0.706581,-1.807,0,0,0,0,0,0,11743,11718,11760,11757,11713,11823,11812,11772,11780,11767,11437,11776,11772,11718,11795,11753,0
9,0.4228696823120117,-0.206036,-0.335853,0.156502,1.85188,-0.706664,-1.8073,0,0,0,0,0,0,11738,11709,11764,11759,11726,11825,11812,11766,11774,11766,11438,11780,11785,11717,11780,11751,0
10,0.4687466621398926,-0.206027,-0.335869,0.156516,1.8519,-0.706743,-1.8073,0,0,0,0,0,0,11739,11705,11779,11766,11711,11826,11809,11766,11783,11785,11445,11781,11786,11720,11782,11756,0
11,0.5156207084655762,-0.206043,-0.335851,0.156504,1.85189,-0.706735,-1.8073,0,0,0,0,0,0,11745,11713,11778,11763,11714,11829,11821,11777,11783,11767,11441,11775,11788,11725,11801,11757,0
12,0.5625269412994385,-0.206025,-0.335871,0.156518,1.85188,-0.706797,-1.8072,0,0,0,0,0,0,11743,11701,11777,11766,11732,11831,11808,11772,11781,11774,11442,11786,11794,11724,11788,11754,0
13,0.6103990077972412,-0.206024,-0.335872,0.156517,1.85191,-0.706714,-1.8072,0,0,0,0,0,0,11748,11719,11780,11765,11721,11827,11805,11774,11783,11786,11444,11766,11787,11719,11791,11756,0
14,0.6572418212890625,-0.20606,-0.33584,0.1565,1.85191,-0.706714,-1.8073,0,0,0,0,0,0,11747,11704,11776,11759,11725,11830,11814,11777,11779,11778,11440,11769,11789,11726,11798,11759,0
15,0.7041168212890625,-0.206068,-0.33583,0.156491,1.85192,-0.706644,-1.8074,0,0,0,0,0,0,11743,11698,11780,11767,11731,11830,11802,11772,11771,11781,11443,11787,11789,11717,11795,11754,0
16,0.7510232925415039,-0.206026,-0.335862,0.1565,1.85192,-0.706571,-1.807,0,0,0,0,0,0,11746,11729,11782,11753,11728,11827,11807,11780,11786,11784,11450,11768,11788,11713,11791,11757,0
17,0.7988936901092529,-0.206057,-0.335837,0.156505,1.85187,-0.706779,-1.8073,0,0,0,0,0,0,11747,11708,11778,11750,11731,11832,11824,11781,11768,11781,11439,11774,11791,11725,11803,11759,0
18,0.8457376956939697,-0.206038,-0.335856,0.156519,1.85188,-0.706745,-1.8072,0,0,0,0,0,0,11739,11712,11786,11768,11732,11826,11812,11778,11766,11785,11442,11786,11791,11706,11796,11750,0
19,0.8926126956939697,-0.206044,-0.335853,0.156505,1.85191,-0.706663,-1.807,0,0,0,0,0,0,11742,11720,11783,11745,11729,11819,11815,11782,11783,11785,11436,11779,11787,11706,11799,11757,0
