n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
928,14.833330631256104,-0.665728,-0.0652144,0.00632107,-2.24185,-0.857575,1.0765,0,0,0,0,0,0,12053,0
929,14.849884986877441,-0.665744,-0.0652394,0.00636439,-2.24189,-0.857485,1.0767,0,0,0,0,0,0,12058,0
930,14.865739107131958,-0.665747,-0.0652079,0.00633011,-2.24187,-0.857503,1.0765,0,0,0,0,0,0,12059,0
931,14.88183069229126,-0.665761,-0.0652467,0.00637688,-2.24183,-0.857511,1.0767,0,0,0,0,0,0,12060,0
932,14.897867202758789,-0.665734,-0.0652191,0.00630357,-2.24191,-0.857537,1.0765,0,0,0,0,0,0,12058,0
933,14.913870811462402,-0.66577,-0.0652475,0.00636779,-2.24192,-0.857437,1.0767,0,0,0,0,0,0,12064,0
934,14.929846048355103,-0.665771,-0.0652185,0.00639816,-2.2418,-0.857442,1.0767,0,0,0,0,0,0,12062,0
935,14.945852041244507,-0.665789,-0.0652429,0.00641805,-2.24184,-0.857388,1.0768,0,0,0,0,0,0,12062,0
936,14.961849927902222,-0.665747,-0.0651732,0.00637584,-2.24181,-0.857418,1.0766,0,0,0,0,0,0,12061,0
937,14.977823972702026,-0.665747,-0.0652151,0.0063414,-2.24189,-0.857471,1.0766,0,0,0,0,0,0,12062,0
938,14.993824243545532,-0.665744,-0.0652078,0.00633719,-2.24192,-0.857459,1.0766,0,0,0,0,0,0,12063,0
939,15.009796857833862,-0.665744,-0.0651942,0.00633286,-2.24186,-0.857491,1.0765,0,0,0,0,0,0,12065,0
940,15.025709629058838,-0.665731,-0.0651815,0.0063377,-2.24187,-0.85747,1.0765,0,0,0,0,0,0,12051,0
941,15.041624069213867,-0.665757,-0.0652357,0.00634679,-2.2419,-0.857501,1.0766,0,0,0,0,0,0,12066,0
942,15.05771803855896,-0.665731,-0.0652359,0.00630644,-2.24193,-0.857548,1.0765,0,0,0,0,0,0,12059,0
943,15.073571681976318,-0.665753,-0.0652075,0.00635016,-2.24189,-0.857403,1.0766,0,0,0,0,0,0,12062,0
944,15.08906102180481,-0.66577,-0.0651941,0.00633909,-2.24188,-0.857416,1.0766,0,0,0,0,0,0,12061,0
945,15.105046033859253,-0.665749,-0.0652137,0.0063843,-2.24193,-0.857353,1.0767,0,0,0,0,0,0,12060,0
946,15.121010065078735,-0.665736,-0.0651768,0.00631279,-2.24191,-0.857456,1.0765,0,0,0,0,0,0,12061,0
947,15.1369309425354,-0.665756,-0.065182,0.00635082,-2.24184,-0.857456,1.076,0,0,0,0,0,0,12065,0
948,15.15292239189148,-0.665758,-0.065225,0.00637379,-2.24186,-0.857484,1.0766,0,0,0,0,0,0,12063,0
949,15.168879985809326,-0.66574,-0.0651873,0.00634851,-2.24189,-0.85738,1.076,0,0,0,0,0,0,12062,0
950,15.184837579727173,-0.665751,-0.0651993,0.00633621,-2.24189,-0.85746,1.0765,0,0,0,0,0,0,12060,0
951,15.200760841369629,-0.665751,-0.0651979,0.00633793,-2.24187,-0.857445,1.0765,0,0,0,0,0,0,12054,0
952,15.216751337051392,-0.665747,-0.0652129,0.00634217,-2.24189,-0.857448,1.0766,0,0,0,0,0,0,12057,0
953,15.232710123062134,-0.665739,-0.0652031,0.00634374,-2.24189,-0.857481,1.0765,0,0,0,0,0,0,12062,0
954,15.248665809631348,-0.665759,-0.0651835,0.00636539,-2.24187,-0.857378,1.0766,0,0,0,0,0,0,12061,0
955,15.26551079750061,-0.665755,-0.0652534,0.00636673,-2.24185,-0.857538,1.0766,0,0,0,0,0,0,12063,0
956,15.281506776809692,-0.665737,-0.0652259,0.0063171,-2.24191,-0.85753,1.0765,0,0,0,0,0,0,12063,0
957,15.297517776489258,-0.665726,-0.0652095,0.00631826,-2.24188,-0.857584,1.0765,0,0,0,0,0,0,12063,0
958,15.31356167793274,-0.665747,-0.065214,0.00635595,-2.2419,-0.857445,1.0766,0,0,0,0,0,0,12058,0
959,15.329549074172974,-0.665763,-0.065214,0.00635937,-2.24191,-0.857393,1.076,0,0,0,0,0,0,12061,0
960,15.345532894134521,-0.66575,-0.0651884,0.00635542,-2.24188,-0.857445,1.0766,0,0,0,0,0,0,12061,0
961,15.3614981174469,-0.665736,-0.0652023,0.00631739,-2.24195,-0.857474,1.0765,0,0,0,0,0,0,12065,0
962,15.377500057220459,-0.665711,-0.0651969,0.0062919,-2.24196,-0.857544,1.0764,0,0,0,0,0,0,12062,0
963,15.393470048904419,-0.665741,-0.0652792,0.00631792,-2.24202,-0.857703,1.0767,0,0,0,0,0,0,12062,0
964,15.409470796585083,-0.665755,-0.0652909,0.00635503,-2.24199,-0.857658,1.0768,0,0,0,0,0,0,12059,0
965,15.42544937133789,-0.665726,-0.0652486,0.00632418,-2.24197,-0.857698,1.0766,0,0,0,0,0,0,12060,0
966,15.441355228424072,-0.665727,-0.0652983,0.00634746,-2.24202,-0.857702,1.0768,0,0,0,0,0,0,12059,0
967,15.457329750061035,-0.665758,-0.0652904,0.00636181,-2.24201,-0.857663,1.0768,0,0,0,0,0,0,12060,0
968,15.47265100479126,-0.665733,-0.0652788,0.00632151,-2.24202,-0.857698,1.0766,0,0,0,0,0,0,12062,0
969,15.489381790161133,-0.665743,-0.0652477,0.00635597,-2.24202,-0.857575,1.0767,0,0,0,0,0,0,12067,0
970,15.505400896072388,-0.665731,-0.065284,0.0063364,-2.24198,-0.857731,1.0767,0,0,0,0,0,0,12066,0
971,15.521365642547607,-0.665706,-0.0652488,0.00627731,-2.2421,-0.857658,1.076,0,0,0,0,0,0,12064,0
972,15.537378072738647,-0.665761,-0.0652744,0.0063671,-2.24197,-0.85762,1.076,0,0,0,0,0,0,12066,0
973,15.553322315216064,-0.665732,-0.0652643,0.00632891,-2.24199,-0.857664,1.0766,0,0,0,0,0,0,12069,0
974,15.569338321685791,-0.665753,-0.0652755,0.0063522,-2.24196,-0.85769,1.0767,0,0,0,0,0,0,12063,0
975,15.584604740142822,-0.665749,-0.0652653,0.00632866,-2.24197,-0.857653,1.0767,0,0,0,0,0,0,12064,0
976,15.600561618804932,-0.665757,-0.065258,0.00636902,-2.24193,-0.857645,1.0767,0,0,0,0,0,0,12061,0
977,15.61721420288086,-0.665723,-0.065269,0.00633138,-2.24197,-0.8577,1.0767,0,0,0,0,0,0,12060,0
978,15.633296012878418,-0.665748,-0.0652379,0.0063682,-2.24193,-0.857576,1.0767,0,0,0,0,0,0,12067,0
979,15.649267673492432,-0.665762,-0.0652513,0.00636245,-2.24195,-0.857531,1.0767,0,0,0,0,0,0,12064,0
980,15.665273666381836,-0.665746,-0.0652351,0.00636652,-2.24194,-0.857541,1.0767,0,0,0,0,0,0,12062,0
981,15.681273460388184,-0.66573,-0.065222,0.00632108,-2.24196,-0.857571,1.0766,0,0,0,0,0,0,12063,0
982,15.697247505187988,-0.665716,-0.065218,0.00630334,-2.24196,-0.857544,1.0765,0,0,0,0,0,0,12063,0
983,15.713247537612915,-0.665742,-0.0652316,0.00633404,-2.24197,-0.857537,1.0766,0,0,0,0,0,0,12068,0
984,15.729225873947144,-0.665735,-0.0652362,0.00633184,-2.24193,-0.857577,1.0766,0,0,0,0,0,0,12067,0
985,15.745198965072632,-0.665726,-0.0652402,0.00631474,-2.24196,-0.85757,1.0766,0,0,0,0,0,0,12064,0
986,15.761204957962036,-0.665728,-0.065204,0.0063267,-2.24193,-0.857568,1.0766,0,0,0,0,0,0,12062,0
987,15.777177572250366,-0.665733,-0.0652397,0.00633124,-2.24196,-0.85756,1.0766,0,0,0,0,0,0,12054,0
988,15.793169021606445,-0.665737,-0.0652747,0.00634719,-2.24193,-0.857633,1.0767,0,0,0,0,0,0,12062,0
989,15.809150218963623,-0.665782,-0.065266,0.00639407,-2.24187,-0.857565,1.0768,0,0,0,0,0,0,12063,0
990,15.825149774551392,-0.665757,-0.0652181,0.00633607,-2.24194,-0.857512,1.0766,0,0,0,0,0,0,12064,0
991,15.840592861175537,-0.665764,-0.0652432,0.00636022,-2.24192,-0.857542,1.0767,0,0,0,0,0,0,12062,0
992,15.857134580612183,-0.665757,-0.065232,0.00636455,-2.24195,-0.857508,1.0767,0,0,0,0,0,0,12069,0
993,15.873127937316895,-0.665736,-0.0652054,0.00631949,-2.24197,-0.85752,1.0766,0,0,0,0,0,0,12067,0
994,15.889097929000854,-0.665735,-0.0652603,0.00634142,-2.24193,-0.857601,1.0767,0,0,0,0,0,0,12066,0
995,15.905097961425781,-0.665763,-0.0652449,0.00633948,-2.24189,-0.857581,1.0766,0,0,0,0,0,0,12064,0
996,15.921107292175293,-0.665746,-0.0652353,0.00634119,-2.24192,-0.857545,1.0766,0,0,0,0,0,0,12067,0
997,15.937098979949951,-0.665714,-0.0652426,0.00629934,-2.24195,-0.857636,1.0766,0,0,0,0,0,0,12067,0
998,15.953068017959595,-0.665753,-0.0652667,0.00634978,-2.24198,-0.857529,1.0767,0,0,0,0,0,0,12065,0
999,15.969092845916748,-0.665729,-0.0652513,0.00634231,-2.24194,-0.857606,1.0766,0,0,0,0,0,0,12065,0
1000,15.984851360321045,-0.665795,-0.0652291,0.00640366,-2.24187,-0.857425,1.0767,0,0,0,0,0,0,12062,0
1001,16.00045871734619,-0.66576,-0.0652523,0.00634801,-2.24195,-0.857538,1.0767,0,0,0,0,0,0,12067,0
1002,16.016904592514038,-0.665761,-0.0652548,0.00638055,-2.24192,-0.857516,1.0768,0,0,0,0,0,0,12054,0
1003,16.032903909683228,-0.665733,-0.0652401,0.00630937,-2.24193,-0.857619,1.0766,0,0,0,0,0,0,12065,0
1004,16.048876762390137,-0.665719,-0.0652489,0.00631875,-2.242,-0.857581,1.0766,0,0,0,0,0,0,12066,0
1005,16.064544677734375,-0.665755,-0.065257,0.00637819,-2.24191,-0.857552,1.0767,0,0,0,0,0,0,12063,0
1006,16.08086371421814,-0.665759,-0.0652272,0.00634199,-2.2419,-0.857533,1.0766,0,0,0,0,0,0,12069,0
1007,16.096820831298828,-0.665765,-0.0652513,0.00635957,-2.24194,-0.857556,1.0767,0,0,0,0,0,0,12069,0
1008,16.112777948379517,-0.665771,-0.0652511,0.0063654,-2.24194,-0.857527,1.0767,0,0,0,0,0,0,12068,0
1009,16.128737449645996,-0.66577,-0.0652352,0.00637747,-2.24187,-0.857499,1.0767,0,0,0,0,0,0,12065,0
1010,16.144693613052368,-0.665735,-0.0652367,0.0063423,-2.24193,-0.857584,1.0766,0,0,0,0,0,0,12062,0
1011,16.16064953804016,-0.665743,-0.0652349,0.00636813,-2.24189,-0.857561,1.0767,0,0,0,0,0,0,12063,0
1012,16.176607370376587,-0.665753,-0.0652302,0.00633324,-2.24196,-0.857499,1.076,0,0,0,0,0,0,12067,0
1013,16.1925630569458,-0.66574,-0.0652526,0.00633583,-2.24193,-0.857624,1.076,0,0,0,0,0,0,12067,0
1014,16.208552598953247,-0.665746,-0.0652696,0.00635061,-2.24189,-0.857644,1.076,0,0,0,0,0,0,12069,0
1015,16.224510192871094,-0.665741,-0.0652071,0.00635426,-2.24197,-0.857423,1.0767,0,0,0,0,0,0,12067,0
1016,16.240467071533203,-0.665755,-0.0652397,0.00634235,-2.24193,-0.857567,1.076,0,0,0,0,0,0,12067,0
1017,16.25674867630005,-0.665766,-0.0652341,0.00637422,-2.24192,-0.857487,1.0767,0,0,0,0,0,0,12067,0
1018,16.272749185562134,-0.665747,-0.0652575,0.00634979,-2.24191,-0.857579,1.0766,0,0,0,0,0,0,12068,0
1019,16.288727283477783,-0.665756,-0.0652165,0.00634247,-2.24195,-0.857492,1.0767,0,0,0,0,0,0,12065,0
1020,16.304807424545288,-0.665789,-0.0652581,0.00638862,-2.24191,-0.85745,1.0768,0,0,0,0,0,0,12071,0
1021,16.32077169418335,-0.665751,-0.065249,0.00634801,-2.24192,-0.857524,1.076,0,0,0,0,0,0,12068,0
1022,16.33657717704773,-0.665763,-0.0652355,0.00637661,-2.2419,-0.857535,1.0767,0,0,0,0,0,0,12067,0
1023,16.352534294128418,-0.665759,-0.0652545,0.00638588,-2.24189,-0.857502,1.076,0,0,0,0,0,0,12063,0
1024,16.368489265441895,-0.665753,-0.0652405,0.00634247,-2.24194,-0.857536,1.0767,0,0,0,0,0,0,12064,0
1025,16.384450435638428,-0.665717,-0.0652284,0.00628491,-2.24195,-0.857605,1.0765,0,0,0,0,0,0,12066,0
1026,16.40040373802185,-0.665738,-0.0652129,0.00633679,-2.24194,-0.857506,1.0766,0,0,0,0,0,0,12066,0
1027,16.416393280029297,-0.66576,-0.0652286,0.00636835,-2.2419,-0.857542,1.0767,0,0,0,0,0,0,12066,0
1028,16.4323570728302,-0.665735,-0.0651914,0.00634712,-2.24193,-0.857455,1.0766,0,0,0,0,0,0,12071,0
1029,16.448311805725098,-0.665749,-0.0652648,0.00635456,-2.24189,-0.857606,1.0767,0,0,0,0,0,0,12068,0
1030,16.464269638061523,-0.665728,-0.0652446,0.00634651,-2.24189,-0.857594,1.0766,0,0,0,0,0,0,12068,0
1031,16.480229139328003,-0.665763,-0.0652706,0.00636721,-2.24191,-0.857574,1.0767,0,0,0,0,0,0,12064,0
1032,16.4961838722229,-0.665786,-0.0652198,0.0063664,-2.24192,-0.857459,1.0767,0,0,0,0,0,0,12066,0
1033,16.512556314468384,-0.665752,-0.0652415,0.00635655,-2.24192,-0.857518,1.0767,0,0,0,0,0,0,12066,0
1034,16.528526067733765,-0.665752,-0.0652691,0.00635917,-2.24188,-0.857603,1.0767,0,0,0,0,0,0,12066,0
1035,16.544524669647217,-0.665749,-0.0652422,0.0063707,-2.24191,-0.857553,1.0767,0,0,0,0,0,0,12066,0
1036,16.560563325881958,-0.665762,-0.0652474,0.00637347,-2.2419,-0.8575,1.0767,0,0,0,0,0,0,12063,0
1037,16.576577186584473,-0.665749,-0.0652094,0.00634318,-2.2419,-0.857533,1.0766,0,0,0,0,0,0,12070,0
1038,16.59254550933838,-0.665757,-0.0652373,0.00634077,-2.24189,-0.857536,1.0766,0,0,0,0,0,0,12068,0
1039,16.607860565185547,-0.665772,-0.065227,0.00638334,-2.24184,-0.857523,1.0767,0,0,0,0,0,0,12064,0
1040,16.624428033828735,-0.665769,-0.0652254,0.00637852,-2.2419,-0.857451,1.0767,0,0,0,0,0,0,12067,0
1041,16.640180587768555,-0.665778,-0.0651964,0.0063846,-2.24188,-0.857412,1.0767,0,0,0,0,0,0,12067,0
1042,16.65646457672119,-0.665746,-0.0652341,0.00634351,-2.24191,-0.857545,1.076,0,0,0,0,0,0,12071,0
1043,16.67169761657715,-0.665718,-0.0651941,0.00631499,-2.24189,-0.857521,1.0765,0,0,0,0,0,0,12070,0
1044,16.68765354156494,-0.665767,-0.0652402,0.00637713,-2.24192,-0.857439,1.0767,0,0,0,0,0,0,12067,0
1045,16.703609466552734,-0.665755,-0.0652429,0.00634072,-2.24193,-0.85749,1.0767,0,0,0,0,0,0,12069,0
1046,16.71956443786621,-0.665794,-0.0652258,0.00638048,-2.24191,-0.857402,1.0767,0,0,0,0,0,0,12065,0
1047,16.73552393913269,-0.665761,-0.0652289,0.00633582,-2.24194,-0.857474,1.0766,0,0,0,0,0,0,12064,0
1048,16.75148034095764,-0.665744,-0.0651955,0.00636156,-2.24188,-0.857483,1.0767,0,0,0,0,0,0,12066,0
1049,16.767436504364014,-0.665734,-0.0652288,0.00632722,-2.24192,-0.857555,1.0766,0,0,0,0,0,0,12068,0
1050,16.783392906188965,-0.665739,-0.0651998,0.00633995,-2.24191,-0.857528,1.0766,0,0,0,0,0,0,12064,0
1051,16.800347805023193,-0.665737,-0.0652017,0.00636593,-2.24189,-0.857458,1.0766,0,0,0,0,0,0,12070,0
1052,16.8163058757782,-0.665755,-0.0652229,0.00636477,-2.24192,-0.857473,1.0767,0,0,0,0,0,0,12070,0
1053,16.832037687301636,-0.665756,-0.0652331,0.00636849,-2.24189,-0.857475,1.0767,0,0,0,0,0,0,12071,0
1054,16.84805679321289,-0.665762,-0.0652193,0.00637603,-2.2419,-0.857419,1.0767,0,0,0,0,0,0,12068,0
1055,16.864250898361206,-0.665784,-0.0652214,0.0063952,-2.2419,-0.857377,1.0768,0,0,0,0,0,0,12068,0
1056,16.880249500274658,-0.665744,-0.0652635,0.00637021,-2.24188,-0.857615,1.0767,0,0,0,0,0,0,12072,0
1057,16.896299123764038,-0.665731,-0.06524,0.00631707,-2.24194,-0.857613,1.0766,0,0,0,0,0,0,12070,0
1058,16.91227126121521,-0.665758,-0.0652147,0.00638046,-2.24187,-0.857496,1.0767,0,0,0,0,0,0,12062,0
1059,16.928272247314453,-0.665748,-0.0652552,0.00637593,-2.24189,-0.857519,1.0767,0,0,0,0,0,0,12066,0
1060,16.94424557685852,-0.665745,-0.065219,0.00631801,-2.24195,-0.857489,1.0766,0,0,0,0,0,0,12070,0
1061,16.96024513244629,-0.665743,-0.0652229,0.00633849,-2.24195,-0.857483,1.076,0,0,0,0,0,0,12070,0
1062,16.976223707199097,-0.665737,-0.0652373,0.00635507,-2.24192,-0.857558,1.0767,0,0,0,0,0,0,12067,0
1063,16.99222230911255,-0.665752,-0.0652359,0.00636294,-2.24192,-0.857485,1.0767,0,0,0,0,0,0,12067,0
1064,17.008195400238037,-0.665731,-0.0652473,0.00633377,-2.24194,-0.857562,1.0766,0,0,0,0,0,0,12069,0
1065,17.024201154708862,-0.665747,-0.0652264,0.00635649,-2.24191,-0.857524,1.0767,0,0,0,0,0,0,12071,0
1066,17.04020118713379,-0.665771,-0.0652586,0.00639299,-2.2419,-0.857477,1.0768,0,0,0,0,0,0,12069,0
1067,17.05617928504944,-0.665767,-0.0652405,0.00637757,-2.24192,-0.857472,1.0767,0,0,0,0,0,0,12068,0
1068,17.0721697807312,-0.665742,-0.0652253,0.00635948,-2.24193,-0.857565,1.0766,0,0,0,0,0,0,12065,0
1069,17.087573051452637,-0.66575,-0.0652417,0.00634191,-2.24191,-0.857537,1.0767,0,0,0,0,0,0,12064,0
1070,17.103527545928955,-0.665742,-0.0652222,0.00636006,-2.24192,-0.857555,1.0766,0,0,0,0,0,0,12064,0
1071,17.119484663009644,-0.665754,-0.065243,0.00637768,-2.24189,-0.857531,1.0767,0,0,0,0,0,0,12075,0
1072,17.135443925857544,-0.665756,-0.0652448,0.00637857,-2.2419,-0.85754,1.0767,0,0,0,0,0,0,12067,0
1073,17.151428699493408,-0.665744,-0.0652377,0.00634594,-2.24188,-0.857516,1.0767,0,0,0,0,0,0,12072,0
1074,17.16739511489868,-0.665761,-0.0652421,0.00639413,-2.24186,-0.85753,1.0768,0,0,0,0,0,0,12069,0
1075,17.183351516723633,-0.665762,-0.0652117,0.00637182,-2.24191,-0.857453,1.0767,0,0,0,0,0,0,12069,0
1076,17.19930863380432,-0.665765,-0.0652622,0.00636655,-2.24189,-0.857553,1.0767,0,0,0,0,0,0,12068,0
1077,17.215230703353882,-0.66572,-0.0652507,0.00633106,-2.24194,-0.85761,1.0766,0,0,0,0,0,0,12070,0
1078,17.23118829727173,-0.665776,-0.0652763,0.00640635,-2.24187,-0.857539,1.0769,0,0,0,0,0,0,12266,0
1079,17.24793529510498,-0.665766,-0.0652845,0.00640859,-2.24189,-0.857591,1.0769,0,0,0,0,0,0,12481,0
1080,17.264023780822754,-0.665747,-0.0652569,0.00635758,-2.24191,-0.857589,1.0768,0,0,0,0,0,0,12613,0
1081,17.279999256134033,-0.66579,-0.0653206,0.00643285,-2.24187,-0.857566,1.077,0,0,0,0,0,0,12637,0
1082,17.296000719070435,-0.665787,-0.0652942,0.00640128,-2.24192,-0.857522,1.077,0,0,0,0,0,0,12651,0
1083,17.311971187591553,-0.665772,-0.0653291,0.00640714,-2.24186,-0.857653,1.077,0,0,0,0,0,0,12666,0
1084,17.327980518341064,-0.665816,-0.0653203,0.00643679,-2.24188,-0.857513,1.0771,0,0,0,0,0,0,12684,0
1085,17.343949556350708,-0.665819,-0.0653987,0.00646398,-2.24187,-0.857661,1.0772,0,0,0,0,0,0,12694,0
1086,17.35905694961548,-0.665818,-0.0653537,0.00642566,-2.24193,-0.857571,1.0772,0,0,0,0,0,0,12702,0
1087,17.375927209854126,-0.665799,-0.0654006,0.00641786,-2.24192,-0.857676,1.0772,0,0,0,0,0,0,12710,0
1088,17.391926765441895,-0.66584,-0.0653657,0.00647094,-2.2418,-0.857556,1.0772,0,0,0,0,0,0,12708,0
1089,17.407896041870117,-0.665833,-0.0653618,0.00647152,-2.24186,-0.857542,1.0772,0,0,0,0,0,0,12712,0
1090,17.423898220062256,-0.665831,-0.0653643,0.00647903,-2.24183,-0.857559,1.0773,0,0,0,0,0,0,12712,0
1091,17.43990397453308,-0.665837,-0.0653407,0.00646622,-2.24181,-0.857517,1.0771,0,0,0,0,0,0,12720,0
1092,17.45583701133728,-0.665843,-0.0652842,0.006471,-2.24172,-0.857323,1.077,0,0,0,0,0,0,12712,0
1093,17.471869945526123,-0.665789,-0.0652596,0.00640355,-2.24177,-0.857403,1.0768,0,0,0,0,0,0,12704,0
1094,17.487847566604614,-0.665821,-0.0652893,0.00644335,-2.24174,-0.857395,1.0769,0,0,0,0,0,0,12701,0
1095,17.503851413726807,-0.665816,-0.0652717,0.00645357,-2.24175,-0.85736,1.0769,0,0,0,0,0,0,12704,0
1096,17.51982069015503,-0.665793,-0.0652392,0.00640628,-2.24178,-0.857435,1.0768,0,0,0,0,0,0,12707,0
1097,17.535816431045532,-0.665812,-0.0652402,0.00641694,-2.24179,-0.85735,1.0768,0,0,0,0,0,0,12704,0
1098,17.551774263381958,-0.665832,-0.0652483,0.00644177,-2.24174,-0.857365,1.0769,0,0,0,0,0,0,12706,0
1099,17.56714630126953,-0.665822,-0.0652833,0.00642373,-2.24178,-0.857427,1.076,0,0,0,0,0,0,12702,0
1100,17.582989931106567,-0.665779,-0.0652818,0.00639267,-2.24186,-0.857455,1.0768,0,0,0,0,0,0,12702,0
1101,17.598943948745728,-0.665806,-0.065286,0.0064219,-2.24176,-0.857461,1.0768,0,0,0,0,0,0,12705,0
1102,17.614903688430786,-0.665819,-0.0652521,0.0064237,-2.24177,-0.857405,1.0768,0,0,0,0,0,0,12703,0
1103,17.630897998809814,-0.665821,-0.0652563,0.00646851,-2.24175,-0.857338,1.0769,0,0,0,0,0,0,12699,0
1104,17.64681601524353,-0.665822,-0.0652408,0.0064484,-2.24177,-0.857309,1.076,0,0,0,0,0,0,12696,0
1105,17.662776231765747,-0.665811,-0.065302,0.00642818,-2.24176,-0.857496,1.076,0,0,0,0,0,0,12695,0
1106,17.678732872009277,-0.665809,-0.0652779,0.00642353,-2.24178,-0.857433,1.0768,0,0,0,0,0,0,12698,0
1107,17.69568634033203,-0.665804,-0.0652776,0.00642747,-2.24178,-0.857481,1.0768,0,0,0,0,0,0,12696,0
1108,17.71164298057556,-0.665804,-0.0652776,0.00642747,-2.24178,-0.857481,1.0768,0,0,0,0,0,0,12697,0
1109,17.726635456085205,-0.665827,-0.0652777,0.00641825,-2.24184,-0.857413,1.0768,0,0,0,0,0,0,12697,0
1110,17.742980480194092,-0.665835,-0.0652689,0.006458,-2.24177,-0.857376,1.0769,0,0,0,0,0,0,12701,0
1111,17.759603023529053,-0.665804,-0.0652349,0.00641206,-2.24176,-0.857431,1.0767,0,0,0,0,0,0,12698,0
1112,17.77561378479004,-0.665787,-0.0652322,0.00637782,-2.2418,-0.857472,1.0766,0,0,0,0,0,0,12696,0
1113,17.79159665107727,-0.665787,-0.0652318,0.00639265,-2.24179,-0.85742,1.0766,0,0,0,0,0,0,12695,0
1114,17.807575941085815,-0.665785,-0.0652783,0.0063855,-2.24182,-0.857511,1.0767,0,0,0,0,0,0,12693,0
1115,17.823575019836426,-0.665817,-0.0652499,0.00645141,-2.24175,-0.857424,1.0768,0,0,0,0,0,0,12697,0
1116,17.83955430984497,-0.665799,-0.0652577,0.00640456,-2.24185,-0.85741,1.0768,0,0,0,0,0,0,12686,0
1117,17.854999780654907,-0.665799,-0.0652726,0.00638637,-2.24181,-0.857481,1.0767,0,0,0,0,0,0,12692,0
1118,17.87134575843811,-0.665797,-0.0652641,0.0063841,-2.24182,-0.857454,1.0767,0,0,0,0,0,0,12696,0
1119,17.88747477531433,-0.665822,-0.065276,0.00642212,-2.24178,-0.857452,1.0768,0,0,0,0,0,0,12698,0
1120,17.9034104347229,-0.665762,-0.0652415,0.00636987,-2.24188,-0.857491,1.0766,0,0,0,0,0,0,12692,0
1121,17.91950798034668,-0.665811,-0.0652857,0.00641282,-2.24179,-0.857504,1.076,0,0,0,0,0,0,12689,0
1122,17.935460567474365,-0.66578,-0.0652853,0.00639189,-2.24178,-0.857554,1.0767,0,0,0,0,0,0,12691,0
1123,17.951420068740845,-0.665805,-0.0652699,0.00641693,-2.24178,-0.857432,1.0768,0,0,0,0,0,0,12691,0
1124,17.966643810272217,-0.665817,-0.0652863,0.00640639,-2.2418,-0.857469,1.0768,0,0,0,0,0,0,12694,0
1125,17.983319759368896,-0.665798,-0.0652728,0.00640519,-2.24181,-0.85749,1.0767,0,0,0,0,0,0,12693,0
1126,17.99929404258728,-0.665793,-0.0652588,0.00641671,-2.24176,-0.857518,1.0767,0,0,0,0,0,0,12690,0
1127,18.015315294265747,-0.66581,-0.0652982,0.00641518,-2.2418,-0.857491,1.0768,0,0,0,0,0,0,12692,0
1128,18.031370639801025,-0.665791,-0.0652938,0.00642688,-2.24181,-0.857507,1.0768,0,0,0,0,0,0,12692,0
1129,18.047380208969116,-0.665782,-0.0652743,0.00639828,-2.24188,-0.857518,1.0767,0,0,0,0,0,0,12688,0
1130,18.06336808204651,-0.665774,-0.0652722,0.00639462,-2.24182,-0.857544,1.0767,0,0,0,0,0,0,12692,0
1131,18.079346656799316,-0.665779,-0.0652722,0.00637485,-2.24188,-0.857549,1.0767,0,0,0,0,0,0,12690,0
1132,18.095351696014404,-0.665799,-0.0652912,0.00642445,-2.24187,-0.857443,1.0768,0,0,0,0,0,0,12687,0
1133,18.111318111419678,-0.665815,-0.0652614,0.00644698,-2.24182,-0.857403,1.0768,0,0,0,0,0,0,12691,0
1134,18.127319812774658,-0.665794,-0.06529,0.00639895,-2.24184,-0.857568,1.0767,0,0,0,0,0,0,12689,0
1135,18.143299341201782,-0.66581,-0.0652789,0.00642579,-2.24183,-0.857448,1.0768,0,0,0,0,0,0,12688,0
1136,18.159058094024658,-0.665804,-0.0652859,0.00644062,-2.24178,-0.857523,1.0768,0,0,0,0,0,0,12687,0
1137,18.17509126663208,-0.665823,-0.0653339,0.00642812,-2.24184,-0.85751,1.0769,0,0,0,0,0,0,12688,0
1138,18.191423177719116,-0.665793,-0.0653191,0.00639787,-2.24184,-0.857544,1.0768,0,0,0,0,0,0,12687,0
1139,18.206440210342407,-0.66581,-0.0653063,0.00642946,-2.24184,-0.857482,1.0769,0,0,0,0,0,0,12690,0
1140,18.222371101379395,-0.665803,-0.0652992,0.00642751,-2.24181,-0.857482,1.0768,0,0,0,0,0,0,12686,0
1141,18.239315509796143,-0.665806,-0.0653071,0.00642377,-2.24182,-0.857502,1.0768,0,0,0,0,0,0,12677,0
1142,18.2542724609375,-0.665795,-0.0652995,0.00641095,-2.24186,-0.857526,1.0768,0,0,0,0,0,0,12687,0
1143,18.271255493164062,-0.665806,-0.0653029,0.00643394,-2.24184,-0.85752,1.0769,0,0,0,0,0,0,12688,0
1144,18.286187648773193,-0.665781,-0.0652671,0.00637665,-2.24188,-0.857551,1.0767,0,0,0,0,0,0,12690,0
1145,18.303179025650024,-0.66576,-0.0652615,0.00636914,-2.24192,-0.857513,1.0767,0,0,0,0,0,0,12686,0
1146,18.31913137435913,-0.665804,-0.065298,0.00642176,-2.24182,-0.857522,1.076,0,0,0,0,0,0,12685,0
